Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,1674,-0.111428571,0.215238095,1,0,0,two_yellow_triangles,0,0,0,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1869,0.332380952,0.215238095,1,0,0,four_blue_stars,0,1,1,35,1,colour,images/3blueTriangles.jpg,four_blue_stars,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1766,-0.395238095,0.246666667,1,0,0,one_red_dot,0,2,2,11,1,colour,images/1redTriangle.jpg,one_red_dot,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1811,0.09047619,0.217142857,1,0,0,three_green_crosses,0,3,3,4,1,colour,images/1greenCross.jpg,three_green_crosses,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1732,-0.107619048,0.191428571,1,0,0,two_yellow_triangles,0,4,4,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2165,0.404761905,0.235238095,1,0,0,four_blue_stars,0,5,5,33,1,colour,images/3blueDots.jpg,four_blue_stars,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1982,0.134285714,0.24952381,1,0,0,three_green_crosses,0,6,6,7,1,colour,images/1greenTriangle.jpg,three_green_crosses,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
,,,,,,,,,,,,,,,,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,0,0,0,0,1,0:64
0,2083,-0.123809524,0.225714286,1,0,0,two_yellow_triangles,0,0,0,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,2437,0.111428571,0.234285714,1,0,0,three_green_crosses,0,1,1,24,1,number,images/2redCrosses.jpg,two_yellow_triangles,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2364,-0.124761905,0.240952381,1,0,0,two_yellow_triangles,0,2,2,30,1,number,images/2yellowStars.jpg,two_yellow_triangles,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1984,-0.10952381,0.22952381,1,0,0,two_yellow_triangles,0,3,3,14,1,number,images/1yellowStar.jpg,one_red_dot,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,3132,-0.113333333,0.241904762,1,0,0,two_yellow_triangles,0,4,4,3,1,number,images/1blueTriangle.jpg,one_red_dot,,001,2022-06-14_09h50.58.560,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
