Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,2856,0.446951619,0.262129706,1,0,0,four_blue_stars,0,0,0,46,1,number,images/3yellowStars.jpg,three_green_crosses,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
0,4749,-0.057688986,0.22433723,1,0,0,two_yellow_triangles,0,1,1,61,1,number,images/4yellowDots.jpg,four_blue_stars,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,5089,-0.371144312,0.243233476,1,0,0,one_red_dot,0,2,2,10,1,number,images/1redStar.jpg,one_red_dot,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1996,0.17462358,0.212110252,1,0,0,three_green_crosses,0,3,3,41,1,number,images/3redDots.jpg,three_green_crosses,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1969,0.412493761,0.239898843,1,0,0,four_blue_stars,0,4,4,51,1,number,images/4blueTriangles.jpg,four_blue_stars,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1853,-0.114377691,0.249902711,1,0,0,two_yellow_triangles,0,5,5,24,1,number,images/2redCrosses.jpg,two_yellow_triangles,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1966,0.152392604,0.231006497,1,0,0,three_green_crosses,0,6,6,43,1,number,images/3redTriangles.jpg,three_green_crosses,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,0,0,0,1,1,64:128
0,1750,0.362474323,0.25101425,1,0,0,four_blue_stars,0,0,0,56,1,shape,images/4redCrosses.jpg,three_green_crosses,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,3801,-0.296670819,0.223225675,1,0,0,one_red_dot,0,1,1,57,1,shape,images/4redDots.jpg,one_red_dot,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,2437,0.416939982,0.282137491,1,0,0,four_blue_stars,0,2,2,46,1,shape,images/3yellowStars.jpg,four_blue_stars,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,2093,-0.344467276,0.25101425,1,0,0,one_red_dot,0,3,3,41,1,shape,images/3redDots.jpg,one_red_dot,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,2230,0.311343361,0.229894926,1,0,0,four_blue_stars,0,4,4,34,1,shape,images/3blueStars.jpg,four_blue_stars,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1684,0.13127328,0.16653697,1,0,0,three_green_crosses,0,5,5,4,1,shape,images/1greenCross.jpg,three_green_crosses,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,1865,0.329127987,0.249902711,1,0,0,four_blue_stars,0,6,6,2,1,shape,images/1blueStar.jpg,four_blue_stars,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,0,1,1,2,1,128:192
1,1799,-0.139943301,0.269910512,1,0,0,two_yellow_triangles,0,0,0,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
0,2098,0.116823223,0.195437116,1,0,0,three_green_crosses,0,1,1,28,1,colour,images/2yellowCrosses.jpg,two_yellow_triangles,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
1,2003,-0.083254596,0.182098582,1,0,0,two_yellow_triangles,0,2,2,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,1,001,2022-06-20_16h51.14.567,Wisconsin Card Sorting Task,2022.1.2,Win32,60.10337781,,,,,,
