Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,8008,0.218518519,0.17962963,1,0,0,three_green_crosses,0,0,0,14,1,colour,images/1yellowStar.jpg,two_yellow_triangles,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
0,2500,0.336111111,0.225925926,1,0,0,four_blue_stars,0,1,1,63,1,colour,images/4yellowTriangles.jpg,two_yellow_triangles,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
0,4665,0.336111111,0.215740741,1,0,0,four_blue_stars,0,2,2,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,3438,0.105555556,0.252777778,1,0,0,three_green_crosses,0,3,3,5,1,colour,images/1greenDot.jpg,three_green_crosses,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2750,-0.398148148,0.199074074,1,0,0,one_red_dot,0,4,4,10,1,colour,images/1redStar.jpg,one_red_dot,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2354,-0.422222222,0.234259259,1,0,0,one_red_dot,0,5,5,11,1,colour,images/1redTriangle.jpg,one_red_dot,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2566,-0.105555556,0.187962963,1,0,0,two_yellow_triangles,0,6,6,30,1,colour,images/2yellowStars.jpg,two_yellow_triangles,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
,,,,,,,,,,,,,,,,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,0,0,0,0,1,0:64
0,2398,-0.381481481,0.188888889,1,0,0,one_red_dot,0,0,0,24,1,number,images/2redCrosses.jpg,two_yellow_triangles,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,3105,0.093518519,0.237037037,1,0,0,three_green_crosses,0,1,1,41,1,number,images/3redDots.jpg,three_green_crosses,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2788,-0.350925926,0.234259259,1,0,0,one_red_dot,0,2,2,8,1,number,images/1redCross.jpg,one_red_dot,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2038,-0.093518519,0.183333333,1,0,0,two_yellow_triangles,0,3,3,20,1,number,images/2greenCrosses.jpg,two_yellow_triangles,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2365,0.147222222,0.211111111,1,0,0,three_green_crosses,0,4,4,32,1,number,images/3blueCrosses.jpg,three_green_crosses,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
1,2338,0.098148148,0.234259259,1,0,0,three_green_crosses,0,5,5,37,1,number,images/3greenDots.jpg,three_green_crosses,,001,2022-07-17_22h00.47.189,Wisconsin Card Sorting Task,2022.1.2,Win32,60.19382411,,,,,,
