Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,2575,-0.365421286,0.220852009,1,0,0,one_red_dot,0,0,0,33,1,colour,images/3blueDots.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,1919,-0.087243201,0.249918743,1,0,0,two_yellow_triangles,0,1,1,39,1,colour,images/3greenTriangles.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,3217,0.360864954,0.195794707,1,0,0,four_blue_stars,0,2,2,62,1,colour,images/4yellowStars.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,5602,0.180207632,0.236387679,1,0,0,three_green_crosses,0,3,3,40,1,colour,images/3redCrosses.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,5128,-0.096751463,0.226364728,1,0,0,two_yellow_triangles,0,4,4,18,1,colour,images/2blueStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2005,-0.092363043,0.228369333,1,0,0,two_yellow_triangles,0,5,5,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,4106,-0.368103111,0.232378543,1,0,0,one_red_dot,0,6,6,5,1,colour,images/1greenDot.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
,,,,,,,,,,,,,,,,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,0,0,0,0,1,0:64
0,3705,-0.117230832,0.213835929,1,0,0,two_yellow_triangles,0,0,0,59,1,number,images/4redTriangles.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2552,0.164360491,0.215339438,1,0,0,three_green_crosses,0,1,1,42,1,number,images/3redStars.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2294,0.37744348,0.227367068,1,0,0,four_blue_stars,0,2,2,62,1,number,images/4yellowStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2571,-0.075296902,0.219849818,1,0,0,two_yellow_triangles,0,3,3,16,1,number,images/2blueCrosses.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1902,-0.344454312,0.24190025,1,0,0,one_red_dot,0,4,4,15,1,number,images/1yellowTriangle.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1875,0.153389421,0.216842948,1,0,0,three_green_crosses,0,5,5,44,1,number,images/3yellowCrosses.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1819,-0.358838637,0.260442863,1,0,0,one_red_dot,0,6,6,4,1,number,images/1greenCross.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
,,,,,,,,,,,,,,,,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,0,1,1,1,1,64:128
1,1822,-0.369322119,0.213334908,1,0,0,one_red_dot,0,0,0,13,1,shape,images/1yellowDot.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,2119,0.132666208,0.186272853,1,0,0,three_green_crosses,0,1,1,35,1,shape,images/3blueTriangles.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,2475,0.35940211,0.223357858,1,0,0,four_blue_stars,0,2,2,56,1,shape,images/4redCrosses.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,3703,0.362815338,0.25944045,1,0,0,four_blue_stars,0,3,3,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,3946,-0.34786754,0.238893453,1,0,0,one_red_dot,0,4,4,17,1,shape,images/2blueDots.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2747,0.142905893,0.226364728,1,0,0,three_green_crosses,0,5,5,4,1,shape,images/1greenCross.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,3921,0.165335794,0.237390018,1,0,0,three_green_crosses,0,6,6,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
,,,,,,,,,,,,,,,,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,0,2,2,2,1,128:192
1,2369,0.374517867,0.237891188,1,0,0,four_blue_stars,0,0,0,62,1,number,images/4yellowStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1785,-0.346892338,0.234383148,1,0,0,one_red_dot,0,1,1,5,1,number,images/1greenDot.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2010,0.386220321,0.211330303,1,0,0,four_blue_stars,0,2,2,50,1,number,images/4blueStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,2990,-0.351768373,0.224861293,1,0,0,one_red_dot,0,3,3,57,1,number,images/4redDots.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2641,-0.350793163,0.253927879,1,0,0,one_red_dot,0,4,4,8,1,number,images/1redCross.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,3103,-0.08431755,0.239394623,1,0,0,two_yellow_triangles,0,5,5,18,1,number,images/2blueStars.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1905,-0.085536586,0.273973854,1,0,0,two_yellow_triangles,0,6,6,25,1,number,images/2redDots.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
,,,,,,,,,,,,,,,,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,1,0,3,1,1,64:128
1,1800,-0.366884102,0.279987669,1,0,0,one_red_dot,0,0,0,13,1,shape,images/1yellowDot.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,1666,-0.071883674,0.213835929,1,0,0,two_yellow_triangles,0,1,1,30,1,shape,images/2yellowStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,4626,0.158996878,0.255431388,1,0,0,three_green_crosses,0,2,2,56,1,shape,images/4redCrosses.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2189,0.12900921,0.229872768,1,0,0,three_green_crosses,0,3,3,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2273,-0.354206391,0.247412969,1,0,0,one_red_dot,0,4,4,25,1,shape,images/2redDots.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,2603,-0.340065873,0.246410703,1,0,0,one_red_dot,0,5,5,49,1,shape,images/4blueDots.jpg,one_red_dot,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
1,1934,-0.098945692,0.255431388,1,0,0,two_yellow_triangles,0,6,6,23,1,shape,images/2greenTriangles.jpg,two_yellow_triangles,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
,,,,,,,,,,,,,,,,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,1,1,4,2,1,128:192
1,4746,0.42352206,0.218346383,1,0,0,four_blue_stars,0,0,0,50,1,colour,images/4blueStars.jpg,four_blue_stars,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
0,1767,-0.079441478,0.259941694,1,0,0,two_yellow_triangles,0,1,1,23,1,colour,images/2greenTriangles.jpg,three_green_crosses,,001,2023-04-19_19h34.07.734,Wisconsin Card Sorting Task,2022.1.2,Linux armv81,59.86590038,,,,,,
