Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,2246,0.120138889,0.252777778,1,0,0,three_green_crosses,0,0,0,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2670,-0.424305556,0.224305556,1,0,0,one_red_dot,0,1,1,24,1,colour,images/2redCrosses.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1852,-0.143055556,0.20625,1,0,0,two_yellow_triangles,0,2,2,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2377,-0.322916667,0.261111111,1,0,0,one_red_dot,0,3,3,41,1,colour,images/3redDots.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1803,-0.382638889,0.223611111,1,0,0,one_red_dot,0,4,4,9,1,colour,images/1redDot.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1796,-0.166666667,0.276388889,1,0,0,two_yellow_triangles,0,5,5,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1652,-0.122222222,0.227083333,1,0,0,two_yellow_triangles,0,6,6,29,1,colour,images/2yellowDots.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,0,0,0,0,1,0:64
0,1718,0.142361111,0.242361111,1,0,0,three_green_crosses,0,0,0,22,1,number,images/2greenStars.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2437,0.133333333,0.240972222,1,0,0,three_green_crosses,0,1,1,36,1,number,images/3greenCrosses.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2246,-0.404861111,0.220138889,1,0,0,one_red_dot,0,2,2,13,1,number,images/1yellowDot.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
0,1869,-0.122916667,0.209027778,1,0,0,two_yellow_triangles,0,3,3,63,1,number,images/4yellowTriangles.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2926,0.336805556,0.240277778,1,0,0,four_blue_stars,0,4,4,56,1,number,images/4redCrosses.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2246,-0.419444444,0.236111111,1,0,0,one_red_dot,0,5,5,8,1,number,images/1redCross.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2151,-0.369444444,0.244444444,1,0,0,one_red_dot,0,6,6,12,1,number,images/1yellowCross.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,0,1,1,1,1,64:128
0,1836,-0.088888889,0.202777778,1,0,0,two_yellow_triangles,0,0,0,24,1,shape,images/2redCrosses.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2620,-0.088888889,0.197916667,1,0,0,two_yellow_triangles,0,1,1,15,1,shape,images/1yellowTriangle.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
0,2225,-0.404166667,0.234722222,1,0,0,one_red_dot,0,2,2,10,1,shape,images/1redStar.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
0,3658,-0.086111111,0.234027778,1,0,0,two_yellow_triangles,0,3,3,14,1,shape,images/1yellowStar.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,3407,-0.141666667,0.242361111,1,0,0,two_yellow_triangles,0,4,4,55,1,shape,images/4greenTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,3846,0.111111111,0.229861111,1,0,0,three_green_crosses,0,5,5,48,1,shape,images/4blueCrosses.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2031,-0.153472222,0.26875,1,0,0,two_yellow_triangles,0,6,6,59,1,shape,images/4redTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,0,2,2,2,1,128:192
1,2043,0.339583333,0.231944444,1,0,0,four_blue_stars,0,0,0,58,1,shape,images/4redStars.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1896,-0.091666667,0.186805556,1,0,0,two_yellow_triangles,0,1,1,19,1,shape,images/2blueTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1868,-0.104861111,0.2,1,0,0,two_yellow_triangles,0,2,2,3,1,shape,images/1blueTriangle.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1961,0.36875,0.285416667,1,0,0,four_blue_stars,0,3,3,2,1,shape,images/1blueStar.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2368,-0.386805556,0.220833333,1,0,0,one_red_dot,0,4,4,53,1,shape,images/4greenDots.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1974,0.115972222,0.200694444,1,0,0,three_green_crosses,0,5,5,32,1,shape,images/3blueCrosses.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1903,-0.395833333,0.2125,1,0,0,one_red_dot,0,6,6,17,1,shape,images/2blueDots.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,1,0,3,2,1,128:192
0,3280,-0.371527778,0.213888889,1,0,0,one_red_dot,0,0,0,45,1,number,images/3yellowDots.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
0,2564,-0.090972222,0.226388889,1,0,0,two_yellow_triangles,0,1,1,60,1,number,images/4yellowCrosses.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
0,4166,0.166666667,0.236805556,1,0,0,three_green_crosses,0,2,2,12,1,number,images/1yellowCross.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1989,0.402777778,0.270138889,1,0,0,four_blue_stars,0,3,3,55,1,number,images/4greenTriangles.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1939,-0.142361111,0.226388889,1,0,0,two_yellow_triangles,0,4,4,31,1,number,images/2yellowTriangles.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2102,-0.411805556,0.25625,1,0,0,one_red_dot,0,5,5,10,1,number,images/1redStar.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1811,0.082638889,0.195138889,1,0,0,three_green_crosses,0,6,6,37,1,number,images/3greenDots.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,1,1,4,1,1,64:128
1,1716,0.119444444,0.233333333,1,0,0,three_green_crosses,0,0,0,36,1,colour,images/3greenCrosses.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1879,0.109722222,0.240972222,1,0,0,three_green_crosses,0,1,1,53,1,colour,images/4greenDots.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1885,-0.095138889,0.197222222,1,0,0,two_yellow_triangles,0,2,2,12,1,colour,images/1yellowCross.jpg,two_yellow_triangles,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2669,0.356944444,0.235416667,1,0,0,four_blue_stars,0,3,3,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2563,0.113888889,0.241666667,1,0,0,three_green_crosses,0,4,4,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,1994,-0.291666667,0.234027778,1,0,0,one_red_dot,0,5,5,26,1,colour,images/2redStars.jpg,one_red_dot,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
1,2177,0.354166667,0.29375,1,0,0,four_blue_stars,0,6,6,18,1,colour,images/2blueStars.jpg,four_blue_stars,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-03-28_13h32.31.203,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0060006,1,2,5,0,1,0:64
