Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,9283,0.102222222,0.243333333,1,0,0,three_green_crosses,0,1,1,36,1,colour,images/3greenCrosses.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2517,-0.068888889,0.173333333,1,0,0,two_yellow_triangles,0,2,2,28,1,colour,images/2yellowCrosses.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2333,-0.117777778,0.231111111,1,0,0,two_yellow_triangles,0,3,3,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,1966,-0.144444444,0.303333333,1,0,0,two_yellow_triangles,0,4,4,29,1,colour,images/2yellowDots.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2784,0.374444444,0.284444444,1,0,0,four_blue_stars,0,5,5,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,4150,0.345555556,0.231111111,1,0,0,four_blue_stars,0,6,6,17,1,colour,images/2blueDots.jpg,four_blue_stars,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
,,,,,,,,,,,,,,,,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,1,0,3,0,1,0:64
0,2195,0.084444444,0.192222222,1,0,0,three_green_crosses,0,0,0,21,1,number,images/2greenDots.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,6183,-0.308888889,0.234444444,1,0,0,one_red_dot,0,1,1,43,1,number,images/3redTriangles.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,4649,-0.316666667,0.215555556,1,0,0,one_red_dot,0,2,2,4,1,number,images/1greenCross.jpg,one_red_dot,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,1982,-0.345555556,0.196666667,1,0,0,one_red_dot,0,3,3,10,1,number,images/1redStar.jpg,one_red_dot,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
