Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,3870,0.113888889,0.2,1,0,0,three_green_crosses,0,0,0,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,2050,-0.368518519,0.209259259,1,0,0,one_red_dot,0,1,1,40,1,colour,images/3redCrosses.jpg,one_red_dot,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,1966,0.162962963,0.187962963,1,0,0,three_green_crosses,0,2,2,22,1,colour,images/2greenStars.jpg,three_green_crosses,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,1834,0.073148148,0.222222222,1,0,0,three_green_crosses,0,3,3,6,1,colour,images/1greenStar.jpg,three_green_crosses,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,1950,-0.365740741,0.231481481,1,0,0,one_red_dot,0,4,4,25,1,colour,images/2redDots.jpg,one_red_dot,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,1951,0.407407407,0.197222222,1,0,0,four_blue_stars,0,5,5,35,1,colour,images/3blueTriangles.jpg,four_blue_stars,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,2227,-0.350925926,0.176851852,1,0,0,one_red_dot,0,6,6,10,1,colour,images/1redStar.jpg,one_red_dot,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
,,,,,,,,,,,,,,,,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,0,0,0,0,1,0:64
0,1920,0.335185185,0.224074074,1,0,0,four_blue_stars,0,0,0,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
1,2533,-0.123148148,0.224074074,1,0,0,two_yellow_triangles,0,1,1,11,1,shape,images/1redTriangle.jpg,two_yellow_triangles,,001,2023-09-17_21h08.19.511,Wisconsin Card Sorting Task,2022.1.2,Win32,59.31198102,,,,,,
