Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,12608,-0.328703704,0.198148148,1,0,0,one_red_dot,0,0,0,59,1,shape,images/4redTriangles.jpg,two_yellow_triangles,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,5816,0.090740741,0.17962963,1,0,0,three_green_crosses,0,1,1,20,1,shape,images/2greenCrosses.jpg,three_green_crosses,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,4883,-0.14537037,0.231481481,1,0,0,two_yellow_triangles,0,2,2,23,1,shape,images/2greenTriangles.jpg,two_yellow_triangles,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,5833,0.127777778,0.22037037,1,0,0,three_green_crosses,0,3,3,40,1,shape,images/3redCrosses.jpg,three_green_crosses,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
0,6983,0.322222222,0.214814815,1,0,0,four_blue_stars,0,4,4,32,1,shape,images/3blueCrosses.jpg,three_green_crosses,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,2562,0.316666667,0.214814815,1,0,0,four_blue_stars,0,5,5,50,1,shape,images/4blueStars.jpg,four_blue_stars,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
0,2662,-0.334259259,0.226851852,1,0,0,one_red_dot,0,6,6,11,1,shape,images/1redTriangle.jpg,two_yellow_triangles,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
,,,,,,,,,,,,,,,,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,0,0,0,2,1,128:192
0,8964,-0.312037037,0.216666667,1,0,0,one_red_dot,0,0,0,29,1,number,images/2yellowDots.jpg,two_yellow_triangles,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
0,2912,-0.181481481,0.206481481,1,0,0,two_yellow_triangles,0,1,1,44,1,number,images/3yellowCrosses.jpg,three_green_crosses,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
0,3512,0.148148148,0.207407407,1,0,0,three_green_crosses,0,2,2,23,1,number,images/2greenTriangles.jpg,two_yellow_triangles,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,4028,0.188888889,0.205555556,1,0,0,three_green_crosses,0,3,3,34,1,number,images/3blueStars.jpg,three_green_crosses,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
1,3543,-0.312037037,0.211111111,1,0,0,one_red_dot,0,4,4,9,1,number,images/1redDot.jpg,one_red_dot,4,001,2023-10-31_17h41.29.587,Wisconsin Card Sorting Task,2022.1.2,Win32,59.99880002,,,,,,
