Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,1101,-0.11891121,0.187731481,1,0,0,two_yellow_triangles,0,0,0,22,1,colour,images/2greenStars.jpg,three_green_crosses,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1866,-0.143993882,0.22261078,1,0,0,two_yellow_triangles,0,1,1,30,1,colour,images/2yellowStars.jpg,two_yellow_triangles,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1633,-0.109499008,0.222230489,1,0,0,two_yellow_triangles,0,2,2,61,1,colour,images/4yellowDots.jpg,two_yellow_triangles,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1993,0.430704365,0.236222718,1,0,0,four_blue_stars,0,3,3,50,1,colour,images/4blueStars.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1666,0.431312004,0.205299272,1,0,0,four_blue_stars,0,4,4,34,1,colour,images/3blueStars.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1670,-0.394308036,0.199809854,1,0,0,one_red_dot,0,5,5,25,1,colour,images/2redDots.jpg,one_red_dot,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1765,0.15145916,0.213942626,1,0,0,three_green_crosses,0,6,6,54,1,colour,images/4greenStars.jpg,three_green_crosses,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
,,,,,,,,,,,,,,,,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,0,0,0,0,1,0:64
1,1679,-0.149359292,0.253947586,1,0,0,two_yellow_triangles,0,0,0,63,1,shape,images/4yellowTriangles.jpg,two_yellow_triangles,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1666,0.405212467,0.26332672,1,0,0,four_blue_stars,0,1,1,50,1,shape,images/4blueStars.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1851,-0.09311756,0.182395007,1,0,0,two_yellow_triangles,0,2,2,31,1,shape,images/2yellowTriangles.jpg,two_yellow_triangles,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
1,1789,0.311586475,0.221502976,1,0,0,four_blue_stars,0,3,3,34,1,shape,images/3blueStars.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
0,1822,0.427261078,0.215306713,1,0,0,four_blue_stars,0,4,4,1,1,shape,images/1blueDot.jpg,one_red_dot,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
0,1845,0.16984127,0.190364583,1,0,0,three_green_crosses,0,5,5,6,1,shape,images/1greenStar.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
0,1801,-0.143415179,0.211665013,1,0,0,two_yellow_triangles,0,6,6,14,1,shape,images/1yellowStar.jpg,four_blue_stars,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
,,,,,,,,,,,,,,,,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,0,1,1,2,1,128:192
0,1833,0.391914683,0.23015873,1,0,0,four_blue_stars,0,0,0,19,1,number,images/2blueTriangles.jpg,two_yellow_triangles,,001,2022-12-20_16h32.23.201,Wisconsin Card Sorting Task,2022.1.2,MacIntel,120.0048002,,,,,,
