Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,3159,-0.107619048,0.204761905,1,0,0,two_yellow_triangles,0,1,1,28,1,number,images/2yellowCrosses.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,3041,0.353333333,0.217142857,1,0,0,four_blue_stars,0,2,2,63,1,number,images/4yellowTriangles.jpg,four_blue_stars,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,1825,0.353333333,0.217142857,1,0,0,four_blue_stars,0,3,3,52,1,number,images/4greenCrosses.jpg,four_blue_stars,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,1868,0.353333333,0.217142857,1,0,0,four_blue_stars,0,4,4,48,1,number,images/4blueCrosses.jpg,four_blue_stars,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,3692,-0.168571429,0.217142857,1,0,0,two_yellow_triangles,0,5,5,26,1,number,images/2redStars.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2241,0.323809524,0.220952381,1,0,0,four_blue_stars,0,6,6,58,1,number,images/4redStars.jpg,four_blue_stars,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
,,,,,,,,,,,,,,,,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,1,0,3,1,1,64:128
0,2647,-0.11047619,0.22,1,0,0,two_yellow_triangles,0,0,0,27,1,colour,images/2redTriangles.jpg,one_red_dot,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,1984,-0.11047619,0.22,1,0,0,two_yellow_triangles,0,1,1,62,1,colour,images/4yellowStars.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2176,0.132380952,0.22,1,0,0,three_green_crosses,0,2,2,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2301,-0.366666667,0.22,1,0,0,one_red_dot,0,3,3,57,1,colour,images/4redDots.jpg,one_red_dot,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
