Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,3057,0.380555556,0.233333333,1,0,0,four_blue_stars,0,0,0,48,1,colour,images/4blueCrosses.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,4199,0.131944444,0.256944444,1,0,0,three_green_crosses,0,1,1,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,3898,0.388888889,0.245833333,1,0,0,four_blue_stars,0,2,2,59,1,colour,images/4redTriangles.jpg,one_red_dot,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,3767,-0.126388889,0.266666667,1,0,0,two_yellow_triangles,0,3,3,15,1,colour,images/1yellowTriangle.jpg,two_yellow_triangles,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,5264,-0.130555556,0.236111111,1,0,0,two_yellow_triangles,0,4,4,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,5248,0.1125,0.213888889,1,0,0,three_green_crosses,0,5,5,4,1,colour,images/1greenCross.jpg,three_green_crosses,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,8733,0.368055556,0.240277778,1,0,0,four_blue_stars,0,6,6,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
,,,,,,,,,,,,,,,,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,0,0,0,0,1,0:64
1,6800,-0.084722222,0.234722222,1,0,0,two_yellow_triangles,0,0,0,22,1,number,images/2greenStars.jpg,two_yellow_triangles,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,3749,0.384722222,0.236111111,1,0,0,four_blue_stars,0,1,1,62,1,number,images/4yellowStars.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2445,0.086111111,0.284722222,1,0,0,three_green_crosses,0,2,2,36,1,number,images/3greenCrosses.jpg,three_green_crosses,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,3167,0.370833333,0.256944444,1,0,0,four_blue_stars,0,3,3,54,1,number,images/4greenStars.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,7098,-0.302777778,0.204166667,1,0,0,one_red_dot,0,4,4,41,1,number,images/3redDots.jpg,three_green_crosses,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2799,0.168055556,0.215277778,1,0,0,three_green_crosses,0,5,5,37,1,number,images/3greenDots.jpg,three_green_crosses,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,4097,-0.066666667,0.251388889,1,0,0,two_yellow_triangles,0,6,6,18,1,number,images/2blueStars.jpg,two_yellow_triangles,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
,,,,,,,,,,,,,,,,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,0,1,1,1,1,64:128
1,2776,0.359722222,0.201388889,1,0,0,four_blue_stars,0,0,0,34,1,shape,images/3blueStars.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,8032,0.101388889,0.173611111,1,0,0,three_green_crosses,0,1,1,6,1,shape,images/1greenStar.jpg,four_blue_stars,,001,2023-11-23_00h00.33.348,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
