Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,3032,0.324074074,0.260185185,1,0,0,four_blue_stars,0,0,0,34,1,shape,images/3blueStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,3044,-0.137037037,0.236111111,1,0,0,two_yellow_triangles,0,1,1,23,1,shape,images/2greenTriangles.jpg,two_yellow_triangles,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2265,0.127777778,0.210185185,1,0,0,three_green_crosses,0,2,2,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1883,-0.353703704,0.249074074,1,0,0,one_red_dot,0,3,3,41,1,shape,images/3redDots.jpg,one_red_dot,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2464,-0.351851852,0.22037037,1,0,0,one_red_dot,0,4,4,29,1,shape,images/2yellowDots.jpg,one_red_dot,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2396,0.452777778,0.292592593,1,0,0,four_blue_stars,0,5,5,54,1,shape,images/4greenStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2115,0.334259259,0.257407407,1,0,0,four_blue_stars,0,6,6,26,1,shape,images/2redStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,0,0,0,2,1,128:192
1,2017,-0.341666667,0.212962963,1,0,0,one_red_dot,0,0,0,25,1,colour,images/2redDots.jpg,one_red_dot,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1741,-0.344444444,0.215740741,1,0,0,one_red_dot,0,1,1,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1597,-0.342592593,0.215740741,1,0,0,one_red_dot,0,2,2,33,1,colour,images/3blueDots.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1848,0.152777778,0.260185185,1,0,0,three_green_crosses,0,3,3,32,1,colour,images/3blueCrosses.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1615,-0.063888889,0.240740741,1,0,0,two_yellow_triangles,0,4,4,7,1,colour,images/1greenTriangle.jpg,three_green_crosses,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1983,0.325925926,0.273148148,1,0,0,four_blue_stars,0,5,5,18,1,colour,images/2blueStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1798,-0.043518519,0.239814815,1,0,0,two_yellow_triangles,0,6,6,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,0,1,1,0,1,0:64
1,1807,0.350925926,0.231481481,1,0,0,four_blue_stars,0,0,0,58,1,number,images/4redStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1897,-0.310185185,0.248148148,1,0,0,one_red_dot,0,1,1,45,1,number,images/3yellowDots.jpg,three_green_crosses,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1915,0.352777778,0.251851852,1,0,0,four_blue_stars,0,2,2,50,1,number,images/4blueStars.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,1815,-0.325925926,0.216666667,1,0,0,one_red_dot,0,3,3,5,1,number,images/1greenDot.jpg,one_red_dot,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
0,1907,0.085185185,0.218518519,1,0,0,three_green_crosses,0,4,4,52,1,number,images/4greenCrosses.jpg,four_blue_stars,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2149,0.071296296,0.222222222,1,0,0,three_green_crosses,0,5,5,37,1,number,images/3greenDots.jpg,three_green_crosses,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
1,2107,-0.111111111,0.210185185,1,0,0,two_yellow_triangles,0,6,6,25,1,number,images/2redDots.jpg,two_yellow_triangles,1,001,2022-10-27_10h52.57.042,Wisconsin Card Sorting Task,2022.1.2,Win32,60.0240096,,,,,,
