Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,2811,0.12926574,0.20109883,1,0,0,three_green_crosses,0,0,0,40,1,colour,images/3redCrosses.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,3832,0.140832865,0.189531507,1,0,0,three_green_crosses,0,1,1,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2228,0.088548322,0.19600924,1,0,0,three_green_crosses,0,2,2,5,1,colour,images/1greenDot.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1733,-0.092365515,0.190456844,1,0,0,two_yellow_triangles,0,3,3,28,1,colour,images/2yellowCrosses.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1725,0.407345569,0.219606642,1,0,0,four_blue_stars,0,4,4,32,1,colour,images/3blueCrosses.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1732,0.395777949,0.214517051,1,0,0,four_blue_stars,0,5,5,48,1,colour,images/4blueCrosses.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1743,-0.147888925,0.225159037,1,0,0,two_yellow_triangles,0,6,6,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
,,,,,,,,,,,,,,,,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,0,0,0,0,1,0:64
1,1592,-0.128455727,0.223770895,1,0,0,two_yellow_triangles,0,0,0,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,1766,0.110757706,0.21914401,1,0,0,three_green_crosses,0,1,1,21,1,shape,images/2greenDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,2323,-0.129843819,0.205263084,1,0,0,two_yellow_triangles,0,2,2,26,1,shape,images/2redStars.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2473,-0.376923077,0.234412955,1,0,0,one_red_dot,0,3,3,53,1,shape,images/4greenDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2521,-0.157605524,0.222845508,1,0,0,two_yellow_triangles,0,4,4,27,1,shape,images/2redTriangles.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2343,-0.375072155,0.168710167,1,0,0,one_red_dot,0,5,5,29,1,shape,images/2yellowDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2317,0.101966469,0.21914401,1,0,0,three_green_crosses,0,6,6,24,1,shape,images/2redCrosses.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
,,,,,,,,,,,,,,,,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,0,1,1,2,1,128:192
1,1886,0.134355133,0.20109883,1,0,0,three_green_crosses,0,0,0,32,1,number,images/3blueCrosses.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,1840,0.349971138,0.211740817,1,0,0,four_blue_stars,0,1,1,26,1,number,images/2redStars.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,3810,-0.338519361,0.207576563,1,0,0,one_red_dot,0,2,2,12,1,number,images/1yellowCross.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2663,0.162116887,0.171949033,1,0,0,three_green_crosses,0,3,3,34,1,number,images/3blueStars.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2141,-0.406535556,0.20850195,1,0,0,one_red_dot,0,4,4,14,1,number,images/1yellowStar.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1777,-0.127530216,0.215905144,1,0,0,two_yellow_triangles,0,5,5,17,1,number,images/2blueDots.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1867,-0.39265458,0.201561586,1,0,0,one_red_dot,0,6,6,7,1,number,images/1greenTriangle.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
,,,,,,,,,,,,,,,,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,0,2,2,1,1,64:128
0,3260,0.136205956,0.265413527,1,0,0,three_green_crosses,0,0,0,41,1,colour,images/3redDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1966,0.358762573,0.211740817,1,0,0,four_blue_stars,0,1,1,16,1,colour,images/2blueCrosses.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1700,0.180624921,0.258935794,1,0,0,three_green_crosses,0,2,2,54,1,colour,images/4greenStars.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1823,-0.323250293,0.200173444,1,0,0,one_red_dot,0,3,3,9,1,colour,images/1redDot.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,2217,0.10242915,0.189531507,1,0,0,three_green_crosses,0,4,4,23,1,colour,images/2greenTriangles.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,1906,-0.060439532,0.222845508,1,0,0,two_yellow_triangles,0,5,5,3,1,colour,images/1blueTriangle.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,2251,-0.134470778,0.22423365,1,0,0,two_yellow_triangles,0,6,6,11,1,colour,images/1redTriangle.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
,,,,,,,,,,,,,,,,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,1,0,3,0,1,0:64
1,1816,-0.101619285,0.193233079,1,0,0,two_yellow_triangles,0,0,0,31,1,shape,images/2yellowTriangles.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,3166,-0.120589802,0.253383448,1,0,0,two_yellow_triangles,0,1,1,29,1,shape,images/2yellowDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1645,-0.317235389,0.232562108,1,0,0,one_red_dot,0,2,2,17,1,shape,images/2blueDots.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1684,0.161654404,0.232099476,1,0,0,three_green_crosses,0,3,3,20,1,shape,images/2greenCrosses.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1889,0.11954914,0.254771541,1,0,0,three_green_crosses,0,4,4,44,1,shape,images/3yellowCrosses.jpg,three_green_crosses,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1783,0.409196095,0.256159559,1,0,0,four_blue_stars,0,5,5,2,1,shape,images/1blueStar.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,1927,-0.293637913,0.200636199,1,0,0,one_red_dot,0,6,6,43,1,shape,images/3redTriangles.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
,,,,,,,,,,,,,,,,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,1,1,4,2,1,128:192
0,1886,-0.353788183,0.202949678,1,0,0,one_red_dot,0,0,0,21,1,number,images/2greenDots.jpg,two_yellow_triangles,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,1540,0.145922555,0.260786568,1,0,0,three_green_crosses,0,1,1,54,1,number,images/4greenStars.jpg,four_blue_stars,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
1,1916,-0.347773279,0.23903984,1,0,0,one_red_dot,0,2,2,9,1,number,images/1redDot.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
0,2899,0.361538758,0.201561586,1,0,0,four_blue_stars,0,3,3,10,1,number,images/1redStar.jpg,one_red_dot,,001,2022-10-30_15h52.03.673,Wisconsin Card Sorting Task,2022.1.2,Win32,59.66943135,,,,,,
