Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate
0,1292,-0.038888889,0.193518519,1,0,0,two_yellow_triangles,0,0,0,4,1,shape,images/1greenCross.jpg,three_green_crosses,,001,2022-12-11_23h13.36.688,Wisconsin Card Sorting Task,2022.1.2,Win32,59.38594928
