Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,2441,-0.11851849,0.255555556,1,0,0,two_yellow_triangles,0,0,0,27,1,shape,images/2redTriangles.jpg,two_yellow_triangles,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
1,2213,0.385185242,0.298148134,1,0,0,four_blue_stars,0,1,1,50,1,shape,images/4blueStars.jpg,four_blue_stars,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
1,2464,-0.342592578,0.262962956,1,0,0,one_red_dot,0,2,2,61,1,shape,images/4yellowDots.jpg,one_red_dot,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
1,2324,0.143518575,0.279629623,1,0,0,three_green_crosses,0,3,3,4,1,shape,images/1greenCross.jpg,three_green_crosses,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
1,2467,0.416666667,0.227777778,1,0,0,four_blue_stars,0,4,4,38,1,shape,images/3greenStars.jpg,four_blue_stars,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
1,2107,0.151851908,0.2574074,1,0,0,three_green_crosses,0,5,5,52,1,shape,images/4greenCrosses.jpg,three_green_crosses,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
0,2341,-0.058333333,0.270370356,1,0,0,two_yellow_triangles,0,6,6,26,1,shape,images/2redStars.jpg,four_blue_stars,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,0,0,0,2,1,128:192
0,2146,0.10648151,0.225,1,0,0,three_green_crosses,0,0,0,20,1,number,images/2greenCrosses.jpg,two_yellow_triangles,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
0,2566,0.105555556,0.234259245,1,0,0,three_green_crosses,0,1,1,56,1,number,images/4redCrosses.jpg,four_blue_stars,1,001,2023-07-25_15h03.14.840,Wisconsin Card Sorting Task,2022.1.2,Win32,60.24822268,,,,,,
