Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,4213,-0.395555556,0.26,1,0,0,one_red_dot,0,0,0,6,1,shape,images/1greenStar.jpg,four_blue_stars,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,4975,0.437777778,0.272222222,1,0,0,four_blue_stars,0,1,1,58,1,shape,images/4redStars.jpg,four_blue_stars,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2616,-0.356666667,0.263333333,1,0,0,one_red_dot,0,2,2,1,1,shape,images/1blueDot.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2549,-0.102222222,0.231111111,1,0,0,two_yellow_triangles,0,3,3,7,1,shape,images/1greenTriangle.jpg,two_yellow_triangles,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,3050,-0.108888889,0.241111111,1,0,0,two_yellow_triangles,0,4,4,11,1,shape,images/1redTriangle.jpg,two_yellow_triangles,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,3517,-0.371111111,0.258888889,1,0,0,one_red_dot,0,5,5,37,1,shape,images/3greenDots.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2332,-0.307777778,0.241111111,1,0,0,one_red_dot,0,6,6,29,1,shape,images/2yellowDots.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
,,,,,,,,,,,,,,,,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,0,0,0,2,1,128:192
0,2076,0.347777778,0.295555556,1,0,0,four_blue_stars,0,0,0,2,1,number,images/1blueStar.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
0,3105,-0.176666667,0.25,1,0,0,two_yellow_triangles,0,1,1,3,1,number,images/1blueTriangle.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2129,-0.325555556,0.271111111,1,0,0,one_red_dot,0,2,2,13,1,number,images/1yellowDot.jpg,one_red_dot,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
0,2317,-0.441111111,0.226666667,1,0,0,one_red_dot,0,3,3,29,1,number,images/2yellowDots.jpg,two_yellow_triangles,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
0,4675,-0.375555556,0.228888889,1,0,0,one_red_dot,0,4,4,61,1,number,images/4yellowDots.jpg,four_blue_stars,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2580,0.133333333,0.203333333,1,0,0,three_green_crosses,0,5,5,38,1,number,images/3greenStars.jpg,three_green_crosses,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
1,2380,0.404444444,0.302222222,1,0,0,four_blue_stars,0,6,6,58,1,number,images/4redStars.jpg,four_blue_stars,1,001,2023-08-08_11h43.00.549,Wisconsin Card Sorting Task,2022.1.2,Win32,58.45902023,,,,,,
