Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,6858,0.325,0.186111111,1,0,0,four_blue_stars,0,0,0,34,1,number,images/3blueStars.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,4714,0.140740797,0.209259245,1,0,0,three_green_crosses,0,1,1,37,1,number,images/3greenDots.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,3646,0.165740797,0.221296289,1,0,0,three_green_crosses,0,2,2,41,1,number,images/3redDots.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1864,-0.138888889,0.239814801,1,0,0,two_yellow_triangles,0,3,3,28,1,number,images/2yellowCrosses.jpg,two_yellow_triangles,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,5348,0.120370399,0.222222222,1,0,0,three_green_crosses,0,4,4,36,1,number,images/3greenCrosses.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2548,-0.384259245,0.234259245,1,0,0,one_red_dot,0,5,5,0,1,number,images/1blueCross.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1765,-0.364814801,0.221296289,1,0,0,one_red_dot,0,6,6,13,1,number,images/1yellowDot.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
,,,,,,,,,,,,,,,,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,0,0,0,1,1,64:128
0,2847,0.173148176,0.234259245,1,0,0,three_green_crosses,0,0,0,37,1,shape,images/3greenDots.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
0,6259,0.382407464,0.215740734,1,0,0,four_blue_stars,0,1,1,48,1,shape,images/4blueCrosses.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,3730,0.139814843,0.2324074,1,0,0,three_green_crosses,0,2,2,52,1,shape,images/4greenCrosses.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,3366,-0.139814758,0.209259245,1,0,0,two_yellow_triangles,0,3,3,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1998,-0.329629601,0.216666667,1,0,0,one_red_dot,0,4,4,5,1,shape,images/1greenDot.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2215,0.086111111,0.251851845,1,0,0,three_green_crosses,0,5,5,4,1,shape,images/1greenCross.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2248,0.354629686,0.22870369,1,0,0,four_blue_stars,0,6,6,2,1,shape,images/1blueStar.jpg,four_blue_stars,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
,,,,,,,,,,,,,,,,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,0,1,1,2,1,128:192
1,2007,-0.347222222,0.256481467,1,0,0,one_red_dot,0,0,0,41,1,colour,images/3redDots.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1949,-0.347222222,0.256481467,1,0,0,one_red_dot,0,1,1,8,1,colour,images/1redCross.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,3331,0.346296353,0.227777778,1,0,0,four_blue_stars,0,2,2,32,1,colour,images/3blueCrosses.jpg,four_blue_stars,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,6630,-0.075925869,0.223148134,1,0,0,two_yellow_triangles,0,3,3,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2164,0.305555556,0.236111111,1,0,0,four_blue_stars,0,4,4,2,1,colour,images/1blueStar.jpg,four_blue_stars,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2598,-0.037962935,0.223148134,1,0,0,two_yellow_triangles,0,5,5,63,1,colour,images/4yellowTriangles.jpg,two_yellow_triangles,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2048,-0.411111111,0.213888889,1,0,0,one_red_dot,0,6,6,11,1,colour,images/1redTriangle.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
,,,,,,,,,,,,,,,,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,0,2,2,0,1,0:64
0,3170,0.369444444,0.214814801,1,0,0,four_blue_stars,0,0,0,17,1,number,images/2blueDots.jpg,two_yellow_triangles,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2498,0.223148176,0.210185178,1,0,0,three_green_crosses,0,1,1,46,1,number,images/3yellowStars.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
0,2648,0.184259288,0.234259245,1,0,0,three_green_crosses,0,2,2,12,1,number,images/1yellowCross.jpg,one_red_dot,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2382,0.190740797,0.205555556,1,0,0,three_green_crosses,0,3,3,33,1,number,images/3blueDots.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,2265,0.144444444,0.192592578,1,0,0,three_green_crosses,0,4,4,42,1,number,images/3redStars.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1866,0.124074131,0.195370356,1,0,0,three_green_crosses,0,5,5,38,1,number,images/3greenStars.jpg,three_green_crosses,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
1,1831,0.386111111,0.214814801,1,0,0,four_blue_stars,0,6,6,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,,,,,,
,,,,,,,,,,,,,,,,,001,2023-09-18_09h51.50.735,Wisconsin Card Sorting Task,2022.1.2,Win32,60.05645307,1,0,3,1,1,64:128
