Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate
0,5227,0.385555556,0.255555556,1,0,0,four_blue_stars,0,0,0,62,1,colour,images/4yellowStars.jpg,two_yellow_triangles,,001,2023-06-30_11h05.45.544,Wisconsin Card Sorting Task,2022.1.2,MacIntel,61.42506143
1,2809,0.088888889,0.261111111,1,0,0,three_green_crosses,0,1,1,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,,001,2023-06-30_11h05.45.544,Wisconsin Card Sorting Task,2022.1.2,MacIntel,61.42506143
0,2278,-0.326666667,0.204444444,1,0,0,one_red_dot,0,2,2,12,1,colour,images/1yellowCross.jpg,two_yellow_triangles,,001,2023-06-30_11h05.45.544,Wisconsin Card Sorting Task,2022.1.2,MacIntel,61.42506143
