block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,14.569294699999773,None,s,0.4193906999998944,14.569294699999773,None,,,,,,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_1526,nback-master,2021.1.4,60.07777668963033,
,,,,,,,,,,,,,,,,,,,,,,15.01883940000016,None,1,0.48247360000004846,15.01883940000016,None,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_1526,nback-master,2021.1.4,60.07777668963033,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.776690000000144,None,15.776690000000144,None,1,18.635008299999754,None,2,0.7784719999999652,18.635008299999754,None,,,,,,,
