Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,stim_trial_fixation.started,stim_trial_fixation.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,(iti duration),(stim duration),(rest duration),prep_instr_2.started,prep_instr_2.stopped,target_2.started,target_2.stopped,rest_txt.started,rest_txt.stopped,end_txt.started,end_txt.stopped,end_key_resp.keys,end_key_resp.rt,end_key_resp.started,end_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate
4,6,1,PL_050_SCENE07.png,nonlure,nontarget,Place,0-Back,2,0,2,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,216.5278788,217.0238257,217.0238257,216.5278788,2,1.9053425,217.0238257,216.5278788,0.4959469,2.0098554,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,6,1,PL_047_SCENE04.png,lure,nontarget,Place,0-Back,2,0,2,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,219.0336811,219.5382596,219.5382596,219.0336811,2,1.6723758,219.5382596,219.0336811,0.5045785,-219.5382596,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239.4880428,,,,,,221.5378917,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_044_F22.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,236.6035479,None,236.6035479,None,0,239.4880428,239.9936911,239.9936911,None,None,,239.9936911,None,0.5056483,2.1413498,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_046_F23.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,242.1350409,242.6422545,242.6422545,242.1350409,None,,242.6422545,242.1350409,0.5072136,2.0252876,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_044_F22.png,target,target,Face,2-Back,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,244.6675421,245.1741279,245.1741279,244.6675421,None,,245.1741279,244.6675421,0.5065858,2.0231188,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_046_F23.png,target,target,Face,2-Back,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,247.1972467,247.6894622,247.6894622,247.1972467,None,,247.6894622,247.1972467,0.4922155,2.2428784,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_043_M22.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,249.9323406,250.4379773,250.4379773,249.9323406,None,,250.4379773,249.9323406,0.5056367,2.041166,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_045_M23.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,252.4791433,252.9863863,252.9863863,252.4791433,None,,252.9863863,252.4791433,0.507243,2.0197802,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_045_M23.png,lure,nontarget,Face,2-Back,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,255.0061665,255.5013574,255.5013574,255.0061665,None,,255.5013574,255.0061665,0.4951909,2.0212206,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_043_M22.png,lure,nontarget,Face,2-Back,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,257.522578,258.01684,258.01684,257.522578,None,,258.01684,257.522578,0.494262,2.0422605,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_047_M24.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,260.0591005,260.5652858,260.5652858,260.0591005,None,,260.5652858,260.0591005,0.5061853,2.0452876,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,7,1,FC_048_F24.png,nonlure,nontarget,Face,2-Back,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,262.6105734,263.1140751,263.1140751,262.6105734,None,,263.1140751,262.6105734,0.5035017,2.0346221,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_046_TOOL46_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,268.0049071,268.5108452,268.5108452,None,None,,268.5108452,None,0.5059381,2.0059473,,265.1486972,None,265.1486972,None,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_046_TOOL46_BA.png,lure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,270.5167925,271.0264039,271.0264039,270.5167925,None,,271.0264039,270.5167925,0.5096114,2.0258126,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_045_TOOL45_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,273.0522165,273.5579405,273.5579405,273.0522165,None,,273.5579405,273.0522165,0.505724,2.0182649,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_043_TOOL43_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,275.5762054,276.0733536,276.0733536,275.5762054,None,,276.0733536,275.5762054,0.4971482,2.0059748,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_045_TOOL45_BA.png,target,target,Tools,2-Back,3,0,3,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,278.0793284,278.5718886,278.5718886,278.0793284,None,,278.5718886,278.0793284,0.4925602,2.0213351,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_044_TOOL44_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,280.5932237,281.0874619,281.0874619,280.5932237,None,,281.0874619,280.5932237,0.4942382,2.0015963,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_043_TOOL43_BA.png,lure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,283.0890582,283.5858524,283.5858524,283.0890582,None,,283.5858524,283.0890582,0.4967942,2.0029978,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_044_TOOL44_BA.png,target,target,Tools,2-Back,3,0,3,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,285.5888502,286.0845219,286.0845219,285.5888502,None,,286.0845219,285.5888502,0.4956717,2.0251263,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_048_TOOL48_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,288.1096482,288.6163703,288.6163703,288.1096482,None,,288.6163703,288.1096482,0.5067221,2.0225303,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
4,8,1,TO_047_TOOL47_BA.png,nonlure,nontarget,Tools,2-Back,3,0,3,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,290.6389006,291.1316527,291.1316527,290.6389006,None,,291.1316527,290.6389006,0.4927521,-291.1316527,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311.2008045,,,,,,293.1303632,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_028_TOOL28_BA.png,nonlure,nontarget,Tools,0-Back,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,308.2894248,None,308.2894248,None,0,311.2008045,311.7035413,311.7035413,None,None,,311.7035413,None,0.5027368,2.0357189,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_026_TOOL26_BA.png,nonlure,nontarget,Tools,0-Back,4,0,4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,313.7392602,314.2353799,314.2353799,313.7392602,None,,314.2353799,313.7392602,0.4961197,2.0047174,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_025_TOOL25_BA.png,target,target,Tools,0-Back,4,0,4,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,316.2400973,316.733986,316.733986,316.2400973,None,,316.733986,316.2400973,0.4938887,2.0042226,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_026_TOOL26_BA.png,lure,nontarget,Tools,0-Back,4,0,4,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,318.7382086,319.2327476,319.2327476,318.7382086,None,,319.2327476,318.7382086,0.494539,2.1102963,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_030_TOOL30_BA.png,nonlure,nontarget,Tools,0-Back,4,0,4,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,321.3430439,321.8475538,321.8475538,321.3430439,None,,321.8475538,321.3430439,0.5045099,2.0049812,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_025_TOOL25_BA.png,target,target,Tools,0-Back,4,0,4,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,323.852535,324.3465288,324.3465288,323.852535,None,,324.3465288,323.852535,0.4939938,2.0496755,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_027_TOOL27_BA.png,nonlure,nontarget,Tools,0-Back,4,0,4,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,326.3962043,326.8949925,326.8949925,326.3962043,None,,326.8949925,326.3962043,0.4987882,2.0030343,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_030_TOOL30_BA.png,lure,nontarget,Tools,0-Back,4,0,4,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,328.8980268,329.3936604,329.3936604,328.8980268,None,,329.3936604,328.8980268,0.4956336,2.0089753,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_028_TOOL28_BA.png,lure,nontarget,Tools,0-Back,4,0,4,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,331.4026357,331.9088459,331.9088459,331.4026357,None,,331.9088459,331.4026357,0.5062102,2.0238561,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,1,1,TO_029_TOOL29_BA.png,nonlure,nontarget,Tools,0-Back,4,0,4,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,333.932702,334.4408093,334.4408093,333.932702,None,,334.4408093,333.932702,0.5081073,2.0858152,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_029_M15.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,339.4189032,339.9210406,339.9210406,None,None,,339.9210406,None,0.5021374,2.0579697,,336.5266245,None,336.5266245,None,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_026_F13.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,341.9790103,342.4861848,342.4861848,341.9790103,None,,342.4861848,341.9790103,0.5071745,2.0204874,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_029_M15.png,target,target,Face,2-Back,4,0,4,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,344.5066722,345.0015586,345.0015586,344.5066722,None,,345.0015586,344.5066722,0.4948864,2.040432,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_028_F14.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,347.0419906,347.5498907,347.5498907,347.0419906,None,,347.5498907,347.0419906,0.5079001,2.1649696,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_025_M13.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,349.7148603,350.2155055,350.2155055,349.7148603,None,,350.2155055,349.7148603,0.5006452,2.0214904,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_026_F13.png,lure,nontarget,Face,2-Back,4,0,4,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,352.2369959,352.7304847,352.7304847,352.2369959,None,,352.7304847,352.2369959,0.4934888,2.0363554,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_027_M14.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,354.7668401,355.263125,355.263125,354.7668401,None,,355.263125,354.7668401,0.4962849,2.0189014,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_028_F14.png,lure,nontarget,Face,2-Back,4,0,4,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,357.2820264,357.7777471,357.7777471,357.2820264,None,,357.7777471,357.2820264,0.4957207,2.0154184,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_027_M14.png,target,target,Face,2-Back,4,0,4,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,359.7931655,360.29299,360.29299,359.7931655,None,,360.29299,359.7931655,0.4998245,2.1560179,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,2,1,FC_030_F15.png,nonlure,nontarget,Face,2-Back,4,0,4,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,362.4490079,362.9413967,362.9413967,362.4490079,None,,362.9413967,362.4490079,0.4923888,-362.9413967,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,383.1155081,,,,,,364.9407524,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_026_H8-T_BA.png,target,target,Body,0-Back,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,380.2426164,None,380.2426164,None,0,383.1155081,383.613295,383.613295,None,None,,383.613295,None,0.4977869,2.0690358,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_031_FLBHS_BA.png,nonlure,nontarget,Body,0-Back,5,0,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,385.6823308,386.1784776,386.1784776,385.6823308,None,,386.1784776,385.6823308,0.4961468,2.1192044,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_027_FBBHI_BA.png,nonlure,nontarget,Body,0-Back,5,0,5,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,388.297682,388.7937017,388.7937017,388.297682,None,,388.7937017,388.297682,0.4960197,2.0109092,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_026_H8-T_BA.png,target,target,Body,0-Back,5,0,5,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,390.8046109,391.3090151,391.3090151,390.8046109,None,,391.3090151,390.8046109,0.5044042,2.0145602,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_027_FBBHI_BA.png,lure,nontarget,Body,0-Back,5,0,5,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,393.3235753,393.8242105,393.8242105,393.3235753,None,,393.8242105,393.3235753,0.5006352,2.0263478,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_030_FLBFS_BA.png,nonlure,nontarget,Body,0-Back,5,0,5,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,395.8505583,396.3560423,396.3560423,395.8505583,None,,396.3560423,395.8505583,0.505484,2.1181781,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_029_FLBAS_BA.png,nonlure,nontarget,Body,0-Back,5,0,5,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,398.4742204,398.9711737,398.9711737,398.4742204,None,,398.9711737,398.4742204,0.4969533,2.048382,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_028_FBBHS_BA.png,nonlure,nontarget,Body,0-Back,5,0,5,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,401.0195557,401.5200244,401.5200244,401.0195557,None,,401.5200244,401.0195557,0.5004687,2.0102001,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_031_FLBHS_BA.png,lure,nontarget,Body,0-Back,5,0,5,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,403.5302245,404.0352989,404.0352989,403.5302245,None,,404.0352989,403.5302245,0.5050744,2.0073535,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,3,1,BP_030_FLBFS_BA.png,lure,nontarget,Body,0-Back,5,0,5,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,406.0426524,406.5501464,406.5501464,406.0426524,None,,406.5501464,406.0426524,0.507494,2.0258311,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_033_TOOL33_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,411.4763639,411.9806933,411.9806933,None,None,,411.9806933,None,0.5043294,2.024371,,408.5759775,None,408.5759775,None,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_031_TOOL31_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,414.0050643,414.5125517,414.5125517,414.0050643,None,,414.5125517,414.0050643,0.5074874,2.0042185,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_031_TOOL31_BA.png,lure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,416.5167702,417.0113134,417.0113134,416.5167702,None,,417.0113134,416.5167702,0.4945432,2.0027947,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_033_TOOL33_BA.png,lure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,419.0141081,419.5097663,419.5097663,419.0141081,None,,419.5097663,419.0141081,0.4956582,2.0257466,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_036_TOOL36_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,421.5355129,422.0419638,422.0419638,421.5355129,None,,422.0419638,421.5355129,0.5064509,2.0277828,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_034_TOOL34_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,424.0697466,424.5736345,424.5736345,424.0697466,None,,424.5736345,424.0697466,0.5038879,2.0292566,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_032_TOOL32_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,426.6028911,427.1056705,427.1056705,426.6028911,None,,427.1056705,426.6028911,0.5027794,2.0038691,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_034_TOOL34_BA.png,target,target,Tools,2-Back,5,0,5,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,429.1095396,429.6039145,429.6039145,429.1095396,None,,429.6039145,429.1095396,0.4943749,2.0042883,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_032_TOOL32_BA.png,target,target,Tools,2-Back,5,0,5,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,431.6082028,432.1026678,432.1026678,431.6082028,None,,432.1026678,431.6082028,0.494465,2.0216768,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,4,1,TO_035_TOOL35_BA.png,nonlure,nontarget,Tools,2-Back,5,0,5,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,434.1243446,434.6178187,434.6178187,434.1243446,None,,434.6178187,434.1243446,0.4934741,-434.6178187,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454.4891101,,,,,,436.6168864,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_032_COLORADO.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,451.6719296,None,451.6719296,None,0,454.4891101,454.9899208,454.9899208,None,None,,454.9899208,None,0.5008107,2.0675888,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_029_SCENE_39.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,457.0575096,457.5549453,457.5549453,457.0575096,None,,457.5549453,457.0575096,0.4974357,2.0101971,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_032_COLORADO.png,target,target,Place,2-Back,6,0,6,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,459.5651424,460.0704361,460.0704361,459.5651424,None,,460.0704361,459.5651424,0.5052937,2.287707,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_028_SCENE_35.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,462.3581431,462.8522826,462.8522826,462.3581431,None,,462.8522826,462.3581431,0.4941395,2.1166376,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_031_CANAL.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,464.9689202,465.4675601,465.4675601,464.9689202,None,,465.4675601,464.9689202,0.4986399,2.0496182,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_030_SCENE_40.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,467.5171783,468.0160924,468.0160924,467.5171783,None,,468.0160924,467.5171783,0.4989141,2.0089074,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_031_CANAL.png,target,target,Place,2-Back,6,0,6,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,470.0249998,470.5310106,470.5310106,470.0249998,None,,470.5310106,470.0249998,0.5060108,2.027947,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_028_SCENE_35.png,lure,nontarget,Place,2-Back,6,0,6,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,472.5589576,473.0632445,473.0632445,472.5589576,None,,473.0632445,472.5589576,0.5042869,2.0460297,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_027_SCENE_27.png,nonlure,nontarget,Place,2-Back,6,0,6,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,475.1092742,475.6118426,475.6118426,475.1092742,None,,475.6118426,475.1092742,0.5025684,2.0242829,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,5,1,PL_027_SCENE_27.png,lure,nontarget,Place,2-Back,6,0,6,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,477.6361255,478.1436935,478.1436935,477.6361255,None,,478.1436935,477.6361255,0.507568,2.0664883,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
