block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,18.894964699999946,None,s,1.040587499999674,18.894964699999946,None,,,,,,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_1528,nback-master,2021.1.4,60.062080166088656,
,,,,,,,,,,,,,,,,,,,,,,19.962342400000125,None,1,0.7676916999998866,19.962342400000125,None,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_1528,nback-master,2021.1.4,60.062080166088656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.098800599999777,None,21.098800599999777,None,1,23.94590419999986,None,2,0.5655056999999033,23.94590419999986,None,,,,,,,
