Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,stim_trial_fixation.started,stim_trial_fixation.stopped,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,prep_instr_2.started,prep_instr_2.stopped,target_2.started,target_2.stopped,rest_txt.started,rest_txt.stopped,end_txt.started,end_txt.stopped,end_key_resp.keys,end_key_resp.rt,end_key_resp.started,end_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,2,1,BP_018_H13-T_BA.png,nonlure,nontarget,Body,0-Back,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,120.87191800000073,121.37950089999867,121.37950089999867,120.87191800000073,None,121.37950089999867,120.87191800000073,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_014_BP9_BA.png,nonlure,nontarget,Body,0-Back,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,123.41595260000031,123.91159530000004,123.91159530000004,123.41595260000031,None,123.91159530000004,123.41595260000031,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_018_H13-T_BA.png,lure,nontarget,Body,0-Back,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,125.92055099999925,126.42691360000026,126.42691360000026,125.92055099999925,None,126.42691360000026,125.92055099999925,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_013_BP7_BA.png,target,target,Body,0-Back,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,128.43573299999844,128.94216999999844,128.94216999999844,128.43573299999844,None,128.94216999999844,128.43573299999844,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_015_H10-T_BA.png,lure,nontarget,Body,0-Back,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,130.9510345000017,131.45726819999982,131.45726819999982,130.9510345000017,None,131.45726819999982,130.9510345000017,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_016_H11-T_BA.png,nonlure,nontarget,Body,0-Back,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,133.48578669999915,133.98940850000145,133.98940850000145,133.48578669999915,None,133.98940850000145,133.48578669999915,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_013_BP7_BA.png,target,target,Body,0-Back,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,135.99949990000096,136.50467579999895,136.50467579999895,135.99949990000096,None,136.50467579999895,135.99949990000096,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_017_H12-T_BA.png,nonlure,nontarget,Body,0-Back,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,138.53339530000085,139.03679249999914,139.03679249999914,138.53339530000085,None,139.03679249999914,138.53339530000085,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,2,1,BP_014_BP9_BA.png,lure,nontarget,Body,0-Back,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,141.04578540000148,141.5517390999994,141.5517390999994,141.04578540000148,None,141.5517390999994,141.04578540000148,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.54995300000155,None,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_015_M8.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,158.6258968000002,None,158.6258968000002,None,0,161.6136030000016,162.1069486999986,162.1069486999986,None,None,162.1069486999986,None,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_018_F9.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,164.19203500000003,164.68892330000017,164.68892330000017,164.19203500000003,None,164.68892330000017,164.19203500000003,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_018_F9.png,lure,nontarget,Face,2-Back,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,166.71439800000007,167.22088069999882,167.22088069999882,166.71439800000007,None,167.22088069999882,166.71439800000007,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_017_M9.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,169.5177661000016,170.01944390000062,170.01944390000062,169.5177661000016,None,170.01944390000062,169.5177661000016,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_017_M9.png,lure,nontarget,Face,2-Back,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,172.039630700001,172.5344656999987,172.5344656999987,172.039630700001,None,172.5344656999987,172.039630700001,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_016_F8.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,174.58291929999905,175.08306900000025,175.08306900000025,174.58291929999905,None,175.08306900000025,174.58291929999905,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_013_M7.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,177.5363839999991,178.03158099999928,178.03158099999928,177.5363839999991,None,178.03158099999928,177.5363839999991,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_014_F7.png,nonlure,nontarget,Face,2-Back,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,180.0786584000016,180.57996809999895,180.57996809999895,180.0786584000016,None,180.57996809999895,180.0786584000016,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_013_M7.png,target,target,Face,2-Back,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,182.59717739999905,183.09518300000127,183.09518300000127,182.59717739999905,None,183.09518300000127,182.59717739999905,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,3,1,FC_014_F7.png,target,target,Face,2-Back,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,185.12320589999945,185.6270637000016,185.6270637000016,185.12320589999945,None,185.6270637000016,185.12320589999945,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_019_TOOL19_BA.png,target,target,Tools,0-Back,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,190.65681530000074,191.15724219999902,191.15724219999902,None,None,191.15724219999902,None,187.65867179999987,None,187.65867179999987,None,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_024_TOOL24_BA.png,nonlure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,193.18494270000156,193.68927410000106,193.68927410000106,193.18494270000156,None,193.68927410000106,193.18494270000156,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_019_TOOL19_BA.png,target,target,Tools,0-Back,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,195.69591220000075,196.18791580000106,196.18791580000106,195.69591220000075,None,196.18791580000106,195.69591220000075,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_023_TOOL23_BA.png,nonlure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,198.21253050000087,198.71986209999886,198.71986209999886,198.21253050000087,None,198.71986209999886,198.21253050000087,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_020_TOOL20_BA.png,nonlure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,201.01045819999854,201.5181388000019,201.5181388000019,201.01045819999854,None,201.5181388000019,201.01045819999854,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
