run,block,block_type,stim_type,stimulus,target,corr_ans,iti_onset,iti_offset,iti_duration,stim_onset,stim_offset,stim_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
7,1,0-Back,Body,BP_078_BODY_17_BA.png,nontarget,2,57.53330230002757,58.03368740004953,0.5003851000219584,58.03368740004953,60.032721400028095,1.9990339999785647,2.0,0.4634804999222979,1,55.06026189995464,57.53330230002757,2.4730404000729322,None,None,None
7,1,0-Back,Body,BP_074_BODY_13_BA.png,target,1,60.032721400028095,60.53321819996927,0.5004967999411747,60.53321819996927,62.532335099997,1.9991169000277296,1.0,0.5375798000022769,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_075_BODY_14_BA.png,nontarget,2,62.532335099997,63.03239089995623,0.5000557999592345,63.03239089995623,65.03184139996301,1.9994505000067804,2.0,0.8019839000189677,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_076_BODY_15_BA.png,nontarget,2,65.03184139996301,65.53164409997407,0.49980270001105964,65.53164409997407,67.53132249996997,1.9996783999959007,2.0,0.4214411000721156,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_078_BODY_17_BA.png,nontarget,2,67.53132249996997,68.03125060000457,0.49992810003459454,68.03125060000457,70.03049859998282,1.9992479999782518,2.0,0.380869899992831,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_079_BODY_18_BA.png,nontarget,2,70.03049859998282,70.53031359997112,0.4998149999883026,70.53031359997112,72.52966700005345,1.9993534000823274,2.0,0.5317559000104666,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_079_BODY_18_BA.png,nontarget,2,72.52966700005345,73.03026749996934,0.5006004999158904,73.03026749996934,75.02924119995441,1.998973699985072,2.0,0.41614440002013,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_077_BODY_16_BA.png,nontarget,2,75.02924119995441,75.5290718000615,0.4998306001070887,75.5290718000615,77.52849769999739,1.9994258999358863,2.0,0.4892168000806123,1,None,None,None,None,None,None
7,1,0-Back,Body,BP_074_BODY_13_BA.png,target,1,77.52849769999739,78.02849129994866,0.49999359995126724,78.02849129994866,80.02798580005765,1.9994945001089945,2.0,0.4490082000847906,0,None,None,None,None,None,None
7,1,0-Back,Body,BP_075_BODY_14_BA.png,nontarget,2,80.02798580005765,80.52817890001461,0.5001930999569595,80.52817890001461,82.58814700006042,2.0599681000458077,2.0,0.5012309999438003,1,None,None,None,None,None,None
7,2,2-Back,Place,PL_081_O10.1.png,nontarget,2,85.05990150000434,85.5605205000611,0.5006190000567585,85.5605205000611,87.55928679998033,1.9987662999192253,2.0,0.6517372000962496,1,82.58814700006042,85.05990150000434,2.471754499943927,None,None,None
7,2,2-Back,Place,PL_081_O10.1.png,nontarget,2,87.55928679998033,88.05971950001549,0.5004327000351623,88.05971950001549,90.05849790002685,1.9987784000113606,2.0,0.7069438999751583,1,None,None,None,None,None,None
7,2,2-Back,Place,PL_082_O11.1.png,nontarget,2,90.05849790002685,90.55899389996192,0.5004959999350689,90.55899389996192,92.55823450000024,1.9992406000383198,1.0,0.5770332999527454,0,None,None,None,None,None,None
7,2,2-Back,Place,PL_077_P70.1.png,nontarget,2,92.55823450000024,93.05831550003496,0.5000810000347258,93.05831550003496,95.05726180004422,1.9989463000092513,2.0,0.4901549998903647,1,None,None,None,None,None,None
7,2,2-Back,Place,PL_082_O11.1.png,target,1,95.05726180004422,95.55752679996658,0.500264999922365,95.55752679996658,97.5570590000134,1.999532200046815,2.0,0.5015139000024647,0,None,None,None,None,None,None
7,2,2-Back,Place,PL_078_P71.1.png,nontarget,2,97.5570590000134,98.05694349994884,0.4998844999354475,98.05694349994884,100.05610499996692,1.9991615000180758,2.0,0.5153892000671476,1,None,None,None,None,None,None
7,2,2-Back,Place,PL_079_P72.1.png,nontarget,2,100.05610499996692,100.5567960999906,0.5006911000236869,100.5567960999906,102.555548000033,1.998751900042393,nan,nan,0,None,None,None,None,None,None
7,2,2-Back,Place,PL_077_P70.1.png,nontarget,2,102.555548000033,103.05613010004164,0.5005821000086428,103.05613010004164,105.05526779999492,1.9991376999532804,2.0,0.4299408999504521,1,None,None,None,None,None,None
7,2,2-Back,Place,PL_079_P72.1.png,target,1,105.05526779999492,105.5552306000609,0.4999628000659726,105.5552306000609,107.55455370002892,1.9993230999680236,2.0,0.3787732000928372,0,None,None,None,None,None,None
7,2,2-Back,Place,PL_080_O1.1.png,nontarget,2,107.55455370002892,108.05438200000208,0.49982829997316003,108.05438200000208,110.05369369999973,1.999311699997648,nan,nan,0,None,None,None,110.05369369999973,125.12167170003522,15.067978000035495
7,3,2-Back,Body,BP_080_BODY_19_BA.png,nontarget,2,127.60132869996596,128.09954049997032,0.4982118000043556,128.09954049997032,130.09903300006408,1.9994925000937656,2.0,0.4524240000173449,1,125.12167170003522,127.60132869996596,2.4796569999307394,None,None,None
7,3,2-Back,Body,BP_084_BODY_23_BA.png,nontarget,2,130.09903300006408,130.5992715000175,0.5002384999534115,130.5992715000175,132.59840610006358,1.9991346000460908,2.0,0.4563425999367609,1,None,None,None,None,None,None
7,3,2-Back,Body,BP_080_BODY_19_BA.png,target,1,132.59840610006358,133.09866150002927,0.5002553999656811,133.09866150002927,135.0975150000304,1.9988535000011325,1.0,0.7846194999292493,1,None,None,None,None,None,None
7,3,2-Back,Body,BP_085_BODY_24_BA.png,nontarget,2,135.0975150000304,135.59827650000807,0.5007614999776706,135.59827650000807,137.5974366000155,1.9991601000074297,2.0,0.5038501999806613,1,None,None,None,None,None,None
