run,block,block_type,stim_type,stimulus,target,corr_ans,stim_onset,stim_offset,stim_duration,iti_onset,iti_offset,iti_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
4,4,2-Back,Place,PL_040_LEXINGTON16.png,nontarget,2,323.10061909997603,325.5937733000028,2.4931542000267655,322.60179009998683,323.10061909997603,0.4988289999892004,2.0,1.6989164999686182,1,None,None,None,None,None,None
4,4,2-Back,Place,PL_041_LEXINGTON17.png,nontarget,2,326.0925977000152,328.5860279999906,2.4934302999754436,325.5937733000028,326.0925977000152,0.4988244000123814,2.0,2.152862499991897,1,None,None,None,None,None,None
4,4,2-Back,Place,PL_039_LEXINGTON06.png,nontarget,2,329.0849354999955,331.5782797000138,2.4933442000183277,328.5860279999906,329.0849354999955,0.4989075000048615,1.0,1.7451299000531435,0,None,None,None,None,None,None
4,4,2-Back,Place,PL_041_LEXINGTON17.png,target,1,332.077020799974,334.57024019997334,2.4932193999993615,331.5782797000138,332.077020799974,0.4987410999601707,2.0,1.1490316000417806,0,None,None,None,None,None,None
4,4,2-Back,Place,PL_039_LEXINGTON06.png,target,1,335.0696580999647,337.5631737000076,2.4935156000428833,334.57024019997334,335.0696580999647,0.49941789999138564,1.0,1.7073591999942437,1,None,None,None,337.5631737000076,352.58042389998445,15.017250199976843
4,5,0-Back,Body,BP_049_MRBAI_BA.png,nontarget,2,355.5495219000149,358.04280900000595,2.4932870999910506,355.0513243000023,355.5495219000149,0.4981976000125883,2.0,0.797405700024683,1,352.58042389998445,355.0513243000023,2.470900400017854,None,None,None
4,5,0-Back,Body,BP_047_MLBHS_BA.png,nontarget,2,358.54187189997174,361.0345453000045,2.492673400032743,358.04280900000595,358.54187189997174,0.4990628999657929,2.0,0.89396240003407,1,None,None,None,None,None,None
4,5,0-Back,Body,BP_045_MLBFS_BA.png,nontarget,2,361.5338502000086,364.0267778999987,2.492927699990105,361.0345453000045,361.5338502000086,0.49930490000411965,1.0,0.7807956999749877,0,None,None,None,None,None,None
4,5,0-Back,Body,BP_048_MLCHS_BA.png,nontarget,2,364.5260584999924,367.01894769998034,2.4928891999879284,364.0267778999987,364.5260584999924,0.49928059999371044,2.0,0.7930763000040315,1,None,None,None,None,None,None
4,5,0-Back,Body,BP_044_MLBFI_BA.png,target,1,367.51796119997744,370.01096879999386,2.4930076000164263,367.01894769998034,367.51796119997744,0.49901349999709055,2.0,0.5712999000097625,0,None,None,None,None,None,None
4,5,0-Back,Body,BP_048_MLCHS_BA.png,nontarget,2,370.5099154000054,373.0034775999957,2.493562199990265,370.01096879999386,370.5099154000054,0.4989466000115499,1.0,0.6757009999710135,0,None,None,None,None,None,None
4,5,0-Back,Body,BP_044_MLBFI_BA.png,target,1,373.5021557,375.99567600002047,2.4935203000204638,373.0034775999957,373.5021557,0.49867810000432655,2.0,0.667449000000488,0,None,None,None,None,None,None
4,5,0-Back,Body,BP_047_MLBHS_BA.png,nontarget,2,376.4945293000201,378.98787880002055,2.493349500000477,375.99567600002047,376.4945293000201,0.4988532999996096,2.0,0.8385974999982864,1,None,None,None,None,None,None
4,5,0-Back,Body,BP_049_MRBAI_BA.png,nontarget,2,379.4869300000137,381.9798649000004,2.4929348999867216,378.98787880002055,379.4869300000137,0.49905119999311864,2.0,0.9301011999486946,1,None,None,None,None,None,None
4,5,0-Back,Body,BP_046_MLBHI_BA.png,nontarget,2,382.47855920001166,385.06412260001525,2.5855634000035934,381.9798649000004,382.47855920001166,0.498694300011266,2.0,0.5628315999638289,1,None,None,None,None,None,None
4,6,0-Back,Place,PL_048_SCENE05.png,nontarget,2,467.88825989997713,470.38134610001,2.493086200032849,467.388967100007,467.88825989997713,0.4992927999701351,2.0,1.1332353000179864,1,464.9175228999811,467.388967100007,2.4714442000258714,None,None,None
4,6,0-Back,Place,PL_046_SCENE03.png,nontarget,2,470.8800618000096,473.3730813000002,2.4930194999905666,470.38134610001,470.8800618000096,0.49871569999965004,2.0,0.6811748999753036,1,None,None,None,None,None,None
4,6,0-Back,Place,PL_045_SCENE02.png,target,1,473.8724385999958,476.3652330000186,2.492794400022774,473.3730813000002,473.8724385999958,0.49935729999560863,2.0,0.9712650000001304,0,None,None,None,None,None,None
4,6,0-Back,Place,PL_045_SCENE02.png,target,1,476.8644520000089,479.3578963999753,2.4934443999663927,476.3652330000186,476.8644520000089,0.49921899999031893,nan,nan,0,None,None,None,None,None,None
