run,block,block_type,stim_type,stimulus,target,corr_ans,iti_onset,iti_offset,iti_duration,stim_onset,stim_offset,stim_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
5,1,2-Back,Place,PL_055_TUFTS01BW.png,nontarget,2,18.155411200001254,18.655995399996755,0.500584199995501,18.655995399996755,21.15887759999896,2.5028822000022046,nan,None,0,15.6506870000012,18.155411200001254,2.5047242000000534,None,None,None
5,1,2-Back,Place,PL_051_SCENE08.png,nontarget,2,21.15887759999896,21.65955050000048,0.500672900001522,21.65955050000048,24.162377899992865,2.502827399992384,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_055_TUFTS01BW.png,target,1,24.162377899992865,24.66331089999585,0.5009330000029841,24.66331089999585,27.16578589999699,2.502475000001141,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_056_TUFTS02BW.png,nontarget,2,27.16578589999699,27.66628689999925,0.5005010000022594,27.66628689999925,30.169268799989368,2.502981899990118,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_051_SCENE08.png,nontarget,2,30.169268799989368,30.669812099993575,0.5005433000042068,30.669812099993575,33.172630000000936,2.5028179000073614,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_052_SCENE11.png,nontarget,2,33.172630000000936,33.67355169999064,0.5009216999897035,33.67355169999064,36.17626670000027,2.50271500000963,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_052_SCENE11.png,nontarget,2,36.17626670000027,36.676767500001006,0.5005008000007365,36.676767500001006,39.17961069999728,2.5028431999962777,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_053_SCENE15.png,nontarget,2,39.17961069999728,39.68021369999042,0.5006029999931343,39.68021369999042,42.18321459999424,2.503000900003819,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_054_SCENE19.png,nontarget,2,42.18321459999424,42.683961799994,0.5007471999997648,42.683961799994,45.18662300000142,2.5026612000074167,nan,None,0,None,None,None,None,None,None
5,1,2-Back,Place,PL_053_SCENE15.png,target,1,45.18662300000142,45.68717689999903,0.5005538999976125,45.68717689999903,48.2137623999879,2.526585499988869,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_050_TOOL50_BA.png,nontarget,2,50.70958559999417,51.21028319999459,0.5006976000004215,51.21028319999459,53.71314719998918,2.502863999994588,nan,None,0,48.2137623999879,50.70958559999417,2.495823200006271,None,None,None
5,2,0-Back,Tools,TO_054_TOOL54_BA.png,nontarget,2,53.71314719998918,54.21383339999011,0.5006862000009278,54.21383339999011,56.71670330000052,2.5028699000104098,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_050_TOOL50_BA.png,nontarget,2,56.71670330000052,57.21710589999566,0.5004025999951409,57.21710589999566,59.71987299999455,2.5027670999988914,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_049_TOOL49_BA.png,target,1,59.71987299999455,60.220521199997165,0.5006482000026153,60.220521199997165,62.72350929999084,2.502988099993672,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_052_TOOL52_BA.png,nontarget,2,62.72350929999084,63.22386249998817,0.5003531999973347,63.22386249998817,65.72741779999342,2.503555300005246,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_053_TOOL53_BA.png,nontarget,2,65.72741779999342,66.2273462999874,0.4999284999939846,66.2273462999874,68.73037409999233,2.5030278000049293,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_052_TOOL52_BA.png,nontarget,2,68.73037409999233,69.23093130000052,0.5005572000081884,69.23093130000052,71.73399549999158,2.5030641999910586,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_054_TOOL54_BA.png,nontarget,2,71.73399549999158,72.23432409999077,0.5003285999991931,72.23432409999077,74.73739199999545,2.5030679000046803,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_049_TOOL49_BA.png,target,1,74.73739199999545,75.23781409999356,0.5004220999981044,75.23781409999356,77.7407155999972,2.502901500003645,nan,None,0,None,None,None,None,None,None
5,2,0-Back,Tools,TO_051_TOOL51_BA.png,nontarget,2,77.7407155999972,78.24145149999822,0.5007359000010183,78.24145149999822,80.74407339999743,2.5026218999992125,nan,None,0,None,None,None,80.74407339999743,95.8360982999875,15.092024899990065
5,3,0-Back,Place,PL_059_TUFTS08BW.png,nontarget,2,98.33102329999384,98.83175969999866,0.5007364000048113,98.83175969999866,101.3347342999914,2.50297459999274,nan,None,0,95.8360982999875,98.33102329999384,2.494925000006347,None,None,None
5,3,0-Back,Place,PL_057_TUFTS06BW.png,target,1,101.3347342999914,101.83523189999688,0.5004976000054882,101.83523189999688,104.33801909998874,2.5027871999918574,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_059_TUFTS08BW.png,nontarget,2,104.33801909998874,104.8386623999977,0.5006433000089601,104.8386623999977,107.34164169999713,2.5029792999994243,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_061_TUFTS11BW.png,nontarget,2,107.34164169999713,107.842063899996,0.50042219999888,107.842063899996,110.34496560000116,2.502901700005154,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_062_TUFTS17BW.png,nontarget,2,110.34496560000116,110.84549249999692,0.5005268999957622,110.84549249999692,113.34854629999607,2.503053799999151,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_061_TUFTS11BW.png,nontarget,2,113.34854629999607,113.84914929998922,0.5006029999931485,113.84914929998922,116.3518284999882,2.5026791999989797,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_060_TUFTS10BW.png,nontarget,2,116.3518284999882,116.85243980000088,0.5006113000126788,116.85243980000088,119.35533710000163,2.502897300000754,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_058_TUFTS07BW.png,nontarget,2,119.35533710000163,119.8559702999919,0.5006331999902613,119.8559702999919,122.35890949999155,2.502939199999659,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_062_TUFTS17BW.png,nontarget,2,122.35890949999155,122.85946769999282,0.5005582000012652,122.85946769999282,125.36232590000144,2.5028582000086175,nan,None,0,None,None,None,None,None,None
5,3,0-Back,Place,PL_057_TUFTS06BW.png,target,1,125.36232590000144,125.86279719999584,0.5004712999944019,125.86279719999584,128.40437829999428,2.5415810999984387,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_054_MRBHS_BA.png,nontarget,2,130.90205879999849,131.40276469998935,0.5007058999908622,131.40276469998935,133.90554339998926,2.502778699999908,nan,None,0,128.40437829999428,130.90205879999849,2.4976805000042077,None,None,None
5,4,2-Back,Body,BP_053_MRBHI_BA.png,nontarget,2,133.90554339998926,134.40597789999447,0.5004345000052126,134.40597789999447,136.90894029999615,2.502962400001678,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_051_MRBFI_BA.png,nontarget,2,136.90894029999615,137.4094921999931,0.5005518999969638,137.4094921999931,139.91237269999692,2.502880500003812,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_050_MRBAS_BA.png,nontarget,2,139.91237269999692,140.41292769998836,0.5005549999914365,140.41292769998836,142.91584269999294,2.5029150000045775,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_054_MRBHS_BA.png,nontarget,2,142.91584269999294,143.41629389999434,0.5004512000014074,143.41629389999434,145.91940669999167,2.503112799997325,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_050_MRBAS_BA.png,target,1,145.91940669999167,146.4199721999903,0.5005654999986291,146.4199721999903,148.92277739998826,2.5028051999979652,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_051_MRBFI_BA.png,nontarget,2,148.92277739998826,149.42326859998866,0.5004912000003969,149.42326859998866,151.92620459999307,2.5029360000044107,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_055_MRCHI_BA.png,nontarget,2,151.92620459999307,152.42668979999144,0.5004851999983657,152.42668979999144,154.929693699989,2.503003899997566,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_052_MRBFS_BA.png,nontarget,2,154.929693699989,155.43046329999925,0.5007696000102442,155.43046329999925,157.93307699999423,2.5026136999949813,nan,None,0,None,None,None,None,None,None
5,4,2-Back,Body,BP_055_MRCHI_BA.png,target,1,157.93307699999423,158.43356469999708,0.50048770000285,158.43356469999708,160.93665799999144,2.5030932999943616,nan,None,0,None,None,None,160.93665799999144,176.05018809999456,15.113530100003118
5,5,0-Back,Face,FC_049_M25.png,target,1,178.55681879998883,179.0574224000011,0.5006036000122549,179.0574224000011,181.5602788999968,2.5028564999957155,nan,None,0,176.05018809999456,178.55681879998883,2.5066306999942753,None,None,None
5,5,0-Back,Face,FC_051_M26.png,nontarget,2,181.5602788999968,182.06086749999668,0.5005885999998725,182.06086749999668,184.56364490000124,2.502777400004561,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_054_F27.png,nontarget,2,184.56364490000124,185.0644342999876,0.5007893999863597,185.0644342999876,187.5672229999909,2.5027887000032933,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_051_M26.png,nontarget,2,187.5672229999909,188.0678582999972,0.5006353000063086,188.0678582999972,190.57081689999904,2.502958600001847,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_050_F25.png,nontarget,2,190.57081689999904,191.07126489999064,0.500447999991593,191.07126489999064,193.5741524999903,2.502887599999667,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_053_M27.png,nontarget,2,193.5741524999903,194.07461830000105,0.500465800010744,194.07461830000105,196.5774354999885,2.5028171999874473,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_049_M25.png,target,1,196.5774354999885,197.07806919999712,0.5006337000086205,197.07806919999712,199.5810472000012,2.5029780000040773,nan,None,0,None,None,None,None,None,None
5,5,0-Back,Face,FC_054_F27.png,nontarget,2,199.5810472000012,200.0815757999953,0.5005285999941123,200.0815757999953,202.5845678999904,2.502992099995083,nan,None,0,None,None,None,None,None,None
