run,block,block_type,stim_type,stimulus,target,corr_ans,iti_onset,iti_offset,iti_duration,stim_onset,stim_offset,stim_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
8,1,2-Back,Place,PL_089_O45.1.png,nontarget,2,16.793977200009977,17.294324000002234,0.5003467999922577,17.294324000002234,19.797159000008836,2.502835000006602,2.0,0.5060552000068128,1,14.30039360000228,16.793977200009977,2.493583600007696,None,None,None
8,1,2-Back,Place,PL_090_O47.1.png,nontarget,2,19.797159000008836,20.297830700001214,0.5006716999923775,20.297830700001214,22.800606800010428,2.502776100009214,2.0,0.4705305000097723,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_092_O50.1.png,nontarget,2,22.800606800010428,23.301173700005165,0.5005668999947375,23.301173700005165,25.804436700011134,2.503263000005969,2.0,0.4591615000099409,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_090_O47.1.png,target,1,25.804436700011134,26.304706299997637,0.5002695999865026,26.304706299997637,28.80851529999927,2.5038090000016346,1.0,0.5124620999995386,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_089_O45.1.png,nontarget,2,28.80851529999927,29.309187600010773,0.5006723000115016,29.309187600010773,31.811100100007025,2.5019124999962514,1.0,0.6758791000029305,0,None,None,None,None,None,None
8,1,2-Back,Place,PL_091_O5.1.png,nontarget,2,31.811100100007025,32.311656899997615,0.5005567999905907,32.311656899997615,34.81446570000844,2.5028088000108255,2.0,0.4888613999937661,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_094_O6.1.png,nontarget,2,34.81446570000844,35.31490160000976,0.500435900001321,35.31490160000976,37.81795389999752,2.5030522999877576,2.0,0.4858266000082949,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_091_O5.1.png,target,1,37.81795389999752,38.31847050000215,0.5005166000046302,38.31847050000215,40.82148800000141,2.5030174999992596,1.0,0.4741270999948028,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_093_O57.1.png,nontarget,2,40.82148800000141,41.32191430000239,0.5004263000009814,41.32191430000239,43.824823200004175,2.502908900001785,2.0,0.6062918999959948,1,None,None,None,None,None,None
8,1,2-Back,Place,PL_093_O57.1.png,nontarget,2,43.824823200004175,44.32557159999851,0.5007483999943361,44.32557159999851,46.828358099999605,2.5027865000010934,2.0,0.4913104000006569,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_085_TOOL85_BA.png,nontarget,2,49.86514120000356,50.36579680000432,0.5006556000007549,50.36579680000432,52.8684906999988,2.502693899994483,2.0,1.1229342000006,1,47.357612000007066,49.86514120000356,2.5075291999964975,None,None,None
8,2,2-Back,Tools,TO_086_TOOL86_BA.png,nontarget,2,52.8684906999988,53.36910280000302,0.5006121000042185,53.36910280000302,55.87194189999718,2.502839099994162,2.0,0.6875179999915417,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_089_TOOL89_BA.png,nontarget,2,55.87194189999718,56.37251100000867,0.5005691000114894,56.37251100000867,58.8755608000065,2.503049799997825,2.0,0.6035599000024376,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_086_TOOL86_BA.png,target,1,58.8755608000065,59.3761785000097,0.5006177000032039,59.3761785000097,61.87906620001013,2.5028877000004286,2.0,0.4567360000073677,0,None,None,None,None,None,None
8,2,2-Back,Tools,TO_089_TOOL89_BA.png,target,1,61.87906620001013,62.379489300001296,0.500423099991167,62.379489300001296,64.88250100000005,2.5030116999987513,2.0,0.4526476999890292,0,None,None,None,None,None,None
8,2,2-Back,Tools,TO_087_TOOL87_BA.png,nontarget,2,64.88250100000005,65.382990099999,0.5004890999989584,65.382990099999,67.88614889999735,2.503158799998346,2.0,0.3938468999986071,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_088_TOOL88_BA.png,nontarget,2,67.88614889999735,68.38655440000002,0.500405500002671,68.38655440000002,70.88952009999775,2.5029656999977306,2.0,0.4543999000015901,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_088_TOOL88_BA.png,nontarget,2,70.88952009999775,71.39005480000924,0.5005347000114853,71.39005480000924,73.89288120000856,2.5028263999993214,2.0,0.458375000001979,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_087_TOOL87_BA.png,nontarget,2,73.89288120000856,74.39341070000955,0.5005295000009937,74.39341070000955,76.89589810000325,2.502487399993697,2.0,0.4227467000018805,1,None,None,None,None,None,None
8,2,2-Back,Tools,TO_090_TOOL90_BA.png,nontarget,2,76.89589810000325,77.39690710000286,0.5010089999996126,77.39690710000286,79.89978410000913,2.502877000006265,2.0,0.3476665999914985,1,None,None,None,80.40024060000724,95.49271299999964,15.092472399992403
8,3,0-Back,Body,BP_087_BODY_26_BA.png,nontarget,2,97.98722950000956,98.48783850000471,0.5006089999951513,98.48783850000471,100.99071650000404,2.5028779999993276,nan,nan,0,95.49271299999964,97.98722950000956,2.4945165000099223,None,None,None
8,3,0-Back,Body,BP_090_BODY_31_BA.png,nontarget,2,100.99071650000404,101.49123630000396,0.5005197999999211,101.49123630000396,103.99422200000843,2.502985700004473,nan,nan,0,None,None,None,None,None,None
8,3,0-Back,Body,BP_086_BODY_25_BA.png,target,1,103.99422200000843,104.494741100003,0.5005190999945626,104.494741100003,106.99754930000928,2.5028082000062852,nan,nan,0,None,None,None,None,None,None
8,3,0-Back,Body,BP_091_BODY_32_BA.png,nontarget,2,106.99754930000928,107.49821550000344,0.5006661999941571,107.49821550000344,110.00105370000529,2.5028382000018468,nan,nan,0,None,None,None,None,None,None
