trigger_txt.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,trigger_resp.duration,run_no,instr_txt.started,prepared_resp.started,instr_txt.stopped,prepared_resp.stopped,prep_instr_0_1.started,target_0_1.started,prep_instr_0_1.stopped,target_0_1.stopped,trial_fixation_0_1.started,trial_fixation_0_1.stopped,image_0_1.started,key_resp_0_1.started,key_resp_0_1.stopped,trial_fixation_0_2.started,trial_fixation_0_2.stopped,image_0_2.started,key_resp_0_2.started,image_0_1.stopped,image_0_2.stopped,key_resp_0_2.stopped,trial_fixation_0_3.started,trial_fixation_0_3.stopped,image_0_3.started,key_resp_0_3.started,participant,session,date,expName,psychopyVersion,frameRate,
49.11148029999458,49.11148029999458,s,2.128506800014293,None,,,,,,,,,,,,,,,,,,,,,,,,,,063094,001,2024-02-21_18h18.25.976,nback-master-final,2023.1.3,60.01759715898134,
,,,,,1,51.3343179999938,51.3343179999938,53.01271280000219,53.01271280000219,53.01271280000219,53.01271280000219,55.5156496999989,55.5156496999989,55.5156496999989,56.01600370000233,56.01600370000233,56.01600370000233,56.01600370000233,56.01600370000233,56.5168052999943,56.5168052999943,56.5168052999943,58.51952699999674,59.0196772999916,59.0196772999916,59.0196772999916,59.52019549999386,59.52019549999386,59.52019549999386,,,,,,,
