run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trigger_txt.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,trigger_resp.duration,run_no,instr_txt.started,prepared_resp.started,instr_txt.stopped,prepared_resp.stopped,prep_instr_1.started,target_1.started,prep_instr_1.stopped,target_1.stopped,trial_fixation_1_1.started,trial_fixation_1_1.stopped,image_1_1.started,key_resp_1_1.started,key_resp_1_1.stopped,image_1_1.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.duration,key_resp_1_1.keys,prep_instr_1wd.started,target_1qwd.started,prep_instr_1wd.stopped,target_1qwd.stopped,trial_fixation_1_1wef.started,trial_fixation_1_1wef.stopped,image_1_1wef.started,key_resp_1_1wer.started,image_1_1wef.stopped,key_resp_1_1wer.stopped,trial_fixation_1_2.started,trial_fixation_1_2.stopped,image_1_2.started,key_resp_1_2.started,image_1_2.stopped,key_resp_1_2.stopped,trial_fixation_1_3.started,trial_fixation_1_3.stopped,image_1_3.started,key_resp_1_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,55.672552099989844,55.672552099989844,s,0.43985750000865664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346220,001,2024-02-21_17h04.07.972,nback-master-final,2023.1.3,59.971417621150785,
,,,,,,,,,4,56.14257169999473,56.14257169999473,56.91805109998677,56.91805109998677,56.91805109998677,56.91805109998677,59.420907399995485,59.420907399995485,59.420907399995485,59.92154069998651,59.92154069998651,59.92154069998651,59.92154069998651,62.453769599989755,1,0.6486319000105141,None,,,,,,,,,,,,,,,,,,,,,,346220,001,2024-02-21_17h04.07.972,nback-master-final,2023.1.3,59.971417621150785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,346220,001,2024-02-21_17h04.07.972,nback-master-final,2023.1.3,59.971417621150785,
,,,,,,,,,4,,,,,,,,,,,,,,,,,,,62.453769599989755,62.453769599989755,64.96060909998778,64.96060909998778,64.96060909998778,65.46123499999521,65.46123499999521,65.46123499999521,67.96410909999395,67.96410909999395,67.96410909999395,68.464378699995,68.464378699995,68.464378699995,70.96757949999301,70.96757949999301,70.96757949999301,71.46814139999333,71.46814139999333,71.46814139999333,,,,,,,
