run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trigger_txt.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,trigger_resp.duration,instr_txt.started,prepared_resp.started,prepared_resp.keys,prepared_resp.rt,prepared_resp.duration,prep_instr_1.started,target_1.started,prep_instr_1.stopped,target_1.stopped,trial_fixation_1_1.started,trial_fixation_1_1.stopped,image_1_1.started,image_1_1.stopped,trial_fixation_1_2.started,trial_fixation_1_2.stopped,image_1_2.started,image_1_2.stopped,trial_fixation_1_3.started,trial_fixation_1_3.stopped,image_1_3.started,image_1_3.stopped,trial_fixation_1_4.started,trial_fixation_1_4.stopped,image_1_4.started,image_1_4.stopped,trial_fixation_1_5.started,trial_fixation_1_5.stopped,image_1_5.started,image_1_5.stopped,trial_fixation_1_6.started,trial_fixation_1_6.stopped,image_1_6.started,image_1_6.stopped,trial_fixation_1_7.started,trial_fixation_1_7.stopped,image_1_7.started,image_1_7.stopped,trial_fixation_1_8.started,trial_fixation_1_8.stopped,image_1_8.started,image_1_8.stopped,trial_fixation_1_9.started,trial_fixation_1_9.stopped,image_1_9.started,image_1_9.stopped,trial_fixation_1_10.started,trial_fixation_1_10.stopped,image_1_10.started,image_1_10.stopped,prep_instr_2.started,target_2.started,prep_instr_2.stopped,target_2.stopped,trial_fixation_2_1.started,trial_fixation_2_1.stopped,image_2_1.started,image_2_1.stopped,trial_fixation_2_2.started,trial_fixation_2_2.stopped,image_2_2.started,image_2_2.stopped,trial_fixation_2_3.started,trial_fixation_2_3.stopped,image_2_3.started,image_2_3.stopped,trial_fixation_2_4.started,trial_fixation_2_4.stopped,image_2_4.started,image_2_4.stopped,trial_fixation_2_5.started,trial_fixation_2_5.stopped,image_2_5.started,image_2_5.stopped,trial_fixation_2_6.started,trial_fixation_2_6.stopped,image_2_6.started,image_2_6.stopped,trial_fixation_2_7.started,trial_fixation_2_7.stopped,image_2_7.started,image_2_7.stopped,trial_fixation_2_8.started,trial_fixation_2_8.stopped,image_2_8.started,image_2_8.stopped,trial_fixation_2_9.started,trial_fixation_2_9.stopped,image_2_9.started,image_2_9.stopped,trial_fixation_2_10.started,trial_fixation_2_10.stopped,image_2_10.started,image_2_10.stopped,rest_txt.started,rest_txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,18.251827799947932,18.251827799947932,s,0.5119301001541317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jocelyn_ZB216,001,2024-02-20_16h15.16.512,nback-master,2023.1.3,60.13355662416009,
,,,,,,,,,18.792439699871466,18.792439699871466,1,0.4579655001871288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jocelyn_ZB216,001,2024-02-20_16h15.16.512,nback-master,2023.1.3,60.13355662416009,
0,0,0,0,,,,,,,,,,,19.33421689993702,19.33421689993702,21.801446799887344,21.801446799887344,21.801446799887344,22.300353499827906,22.300353499827906,24.793586999876425,24.793586999876425,25.29258119990118,25.29258119990118,27.78721409989521,27.78721409989521,28.284414499998093,28.284414499998093,30.777579499874264,30.777579499874264,31.276488299947232,31.276488299947232,33.7701303998474,33.7701303998474,34.268728900002316,34.268728900002316,36.761918999953195,36.761918999953195,37.260704499902204,37.260704499902204,39.75397600000724,39.75397600000724,40.08686389983632,40.08686389983632,42.580573899904266,42.580573899904266,43.079190799966455,43.079190799966455,45.572471800027415,45.572471800027415,46.07113469997421,46.07113469997421,48.56456879992038,48.56456879992038,49.06358779990114,49.06358779990114,51.58544089994393,51.58544089994393,51.58544089994393,54.050308199832216,54.050308199832216,54.050308199832216,54.549232200020924,54.549232200020924,57.04207079997286,57.04207079997286,57.54130079993047,57.54130079993047,60.03387359995395,60.03387359995395,60.533382799942046,60.533382799942046,63.02667349996045,63.02667349996045,63.52575519983657,63.52575519983657,66.01884169992991,66.01884169992991,66.51741199987009,66.51741199987009,69.01056710002013,69.01056710002013,69.50961930002086,69.50961930002086,72.00304099987261,72.00304099987261,72.33578699990176,72.33578699990176,74.82905179983936,74.82905179983936,75.32770109991543,75.32770109991543,77.8212333000265,77.8212333000265,78.31972999987192,78.31972999987192,80.81321729999036,80.81321729999036,81.31179889990017,81.31179889990017,83.80550769995898,83.80550769995898,98.85616769990884,Jocelyn_ZB216,001,2024-02-20_16h15.16.512,nback-master,2023.1.3,60.13355662416009,
1,0,1,0,,,,,,,,,,,98.85616769990884,98.85616769990884,101.32543199998327,101.32543199998327,101.32543199998327,101.82442840002477,101.82442840002477,104.31755149993114,104.31755149993114,104.81636019982398,104.81636019982398,107.31003429996781,107.31003429996781,107.80849760002457,107.80849760002457,110.30196730000898,110.30196730000898,110.80097320000641,110.80097320000641,113.29400619980879,113.29400619980879,113.79294409998693,113.79294409998693,116.28614809992723,116.28614809992723,116.78505619987845,116.78505619987845,119.27844969998114,119.27844969998114,119.61098729982041,119.61098729982041,122.10428109997883,122.10428109997883,122.60324379988015,122.60324379988015,125.09637049981393,125.09637049981393,125.59533349983394,125.59533349983394,128.0884759000037,128.0884759000037,128.58745729993097,128.58745729993097,131.1580977998674,131.1580977998674,131.1580977998674,133.62410179991275,133.62410179991275,133.62410179991275,134.12296009995043,134.12296009995043,136.61599919991568,136.61599919991568,137.11503709992394,137.11503709992394,139.60839869990014,139.60839869990014,140.10720509989187,140.10720509989187,142.60049069998786,142.60049069998786,143.09977849991992,143.09977849991992,145.59260779991746,145.59260779991746,146.09167569992132,146.09167569992132,148.5846704998985,148.5846704998985,149.08364289999008,149.08364289999008,151.57709879986942,151.57709879986942,151.90956459986046,151.90956459986046,154.40287519991398,154.40287519991398,154.9018996998202,154.9018996998202,157.39502909989096,157.39502909989096,157.89397610002197,157.89397610002197,160.38704399997368,160.38704399997368,160.8862431999296,160.8862431999296,163.37941939989105,163.37941939989105,178.3919710998889,Jocelyn_ZB216,001,2024-02-20_16h15.16.512,nback-master,2023.1.3,60.13355662416009,
,,,,,,,,,,,,,,178.3919710998889,178.3919710998889,180.86663719988428,180.86663719988428,180.86663719988428,181.36562649998814,181.36562649998814,183.85883099981584,183.85883099981584,184.35784299997613,184.35784299997613,186.85104670003057,186.85104670003057,187.35016489983536,187.35016489983536,189.84360829996876,189.84360829996876,190.34283119998872,190.34283119998872,192.83655949984677,192.83655949984677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
