run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,instr_txt.started,prepared_resp.started,prepared_resp.keys,prepared_resp.rt,prepared_resp.duration,trigger_txt.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,trigger_resp.duration,run_no,prep_instr_1.started,target_1.started,prep_instr_1.stopped,target_1.stopped,trial_fixation_1_1.started,trial_fixation_1_1.stopped,image_1_1.started,key_resp_1_1.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,15.493102599983104,15.493102599983104,space,3.456044400110841,None,,,,,,,,,,,,,,,changeddisp,001,2024-03-04_17h32.53.045,nback-master-new,2023.1.3,60.07322926460177,
,,,,,,,,,18.968231599894352,18.968231599894352,s,1.1168001000769436,None,,,,,,,,,,changeddisp,001,2024-03-04_17h32.53.045,nback-master-new,2023.1.3,60.07322926460177,
,,,,,,,,,,,,,,5,20.20069179998245,20.20069179998245,22.70567879988812,22.70567879988812,22.70567879988812,23.206146799959242,23.206146799959242,23.206146799959242,,,,,,,
